TIME,POINT1,POINT2,POINT3
0.000000,179.977770,180.000000,179.977770
0.020000,179.960612,179.994931,179.960612
0.040000,179.946213,179.987104,179.946213
0.060000,179.933315,179.977779,179.933315
0.080000,179.921233,179.967639,179.921233
0.100000,179.909596,179.957056,179.909596
0.120000,179.898201,179.946232,179.898201
0.140000,179.886938,179.935278,179.886938
0.160000,179.875748,179.924254,179.875748
0.180000,179.864596,179.913191,179.864596
0.200000,179.853467,179.902108,179.853467
0.220000,179.842350,179.891014,179.842350
0.240000,179.831239,179.879915,179.831239
0.260000,179.820133,179.868813,179.820133
0.280000,179.809030,179.857710,179.809030
0.300000,179.797928,179.846606,179.797928
0.320000,179.786827,179.835503,179.786827
0.340000,179.775727,179.824400,179.775727
0.360000,179.764629,179.813298,179.764629
0.380000,179.753531,179.802196,179.753531
0.400000,179.742434,179.791095,179.742434
0.420000,179.731337,179.779995,179.731337
0.440000,179.720241,179.768895,179.720241
0.460000,179.709146,179.757796,179.709146
0.480000,179.698052,179.746698,179.698052
0.500000,179.686958,179.735600,179.686958
0.520000,179.675864,179.724502,179.675864
0.540000,179.664771,179.713405,179.664771
0.560000,179.653678,179.702308,179.653678
0.580000,179.642586,179.691212,179.642586
0.600000,179.631493,179.680115,179.631493
0.620000,179.620400,179.669019,179.620400
0.640000,179.609308,179.657922,179.609308
0.660000,179.598215,179.646825,179.598215
0.680000,179.587121,179.635728,179.587121
0.700000,179.576028,179.624630,179.576028
0.720000,179.564933,179.613532,179.564933
0.740000,179.553838,179.602433,179.553838
0.760000,179.542742,179.591333,179.542742
0.780000,179.531645,179.580232,179.531645
0.800000,179.520548,179.569131,179.520548
0.820000,179.509449,179.558028,179.509449
0.840000,179.498351,179.546925,179.498350
0.860000,179.487251,179.535822,179.487251
0.880000,179.476151,179.524718,179.476151
0.900000,179.465052,179.513615,179.465051
0.920000,179.453953,179.502512,179.453952
0.940000,179.442855,179.491410,179.442854
0.960000,179.431758,179.480309,179.431758
0.980000,179.420665,179.469211,179.420664
1.000000,179.409574,179.458117,179.409573
1.020000,179.398489,179.447028,179.398487
1.040000,179.387408,179.435942,179.387408
1.060000,179.376337,179.424871,179.376332
1.080000,179.365267,179.413786,179.365275
1.100000,179.354232,179.402773,179.354203
1.120000,179.343143,179.391612,179.343211
1.140000,179.332241,179.380880,179.332061
1.160000,179.320925,179.369126,179.321361
1.180000,179.310686,179.359942,179.309623
1.200000,179.297932,179.344654,179.300449
1.220000,179.291199,179.343860,179.285305
1.240000,179.270567,179.309480,179.284124
1.260000,179.281859,179.352097,179.251082
1.280000,179.221190,179.221000,179.290107
1.300000,179.321120,179.477408,179.168658
1.320000,179.067667,178.881050,179.401017
1.340000,179.584926,180.144664,178.863978
1.360000,178.445906,177.412901,179.988930
1.380000,180.856819,183.252306,177.587160
1.400000,175.845100,171.212340,182.704670
1.420000,186.636792,197.374208,172.403938
1.440000,165.954657,148.272851,195.040931
1.460000,212.958380,262.206396,155.079671
1.480000,140.570939,99.736470,249.845350
1.500000,317.605092,498.700738,131.620916
1.520000,152.380620,205.212970,412.840031
1.540000,490.089638,671.539574,227.283618
1.560000,323.598550,474.016403,516.381935
1.580000,536.059567,629.359655,394.667979
1.600000,474.226727,574.973514,536.103884
1.620000,527.936857,590.993803,515.902676
1.640000,528.046250,576.231591,534.806983
1.660000,538.395424,574.899745,537.623011
1.680000,541.643013,568.500628,543.021059
1.700000,545.160598,565.699616,545.187523
1.720000,546.723596,562.035864,547.189361
1.740000,547.913668,559.624254,548.083594
1.760000,548.358301,557.193571,548.666805
1.780000,548.533064,555.312993,548.773007
1.800000,548.383929,553.560957,548.673732
1.820000,548.084654,552.092730,548.355031
1.840000,547.641597,550.750436,547.925963
1.860000,547.126184,549.570503,547.398881
1.880000,546.551257,548.487884,546.821570
1.900000,545.948431,547.506380,546.206339
1.920000,545.327194,546.596421,545.575253
1.940000,544.702008,545.754064,544.936366
1.960000,544.078418,544.964533,544.299959
1.980000,543.462952,544.223072,543.670436
2.000000,542.858349,543.521589,543.052385
2.020000,542.267309,542.856124,542.447806
2.040000,541.690858,542.221836,541.858463
2.060000,541.129820,541.615698,541.284943
2.080000,540.584265,541.034564,540.727607
2.100000,540.054108,540.476148,540.186279
2.120000,539.538932,539.938249,539.660645
2.140000,539.038240,539.419115,539.150152
2.160000,538.551394,538.917112,538.654190
2.180000,538.077736,538.430866,538.172055
2.200000,537.616562,537.959105,537.703034
2.220000,537.167178,537.500727,537.246388
2.240000,536.728889,537.054707,536.801402
2.260000,536.301030,536.620144,536.367367
2.280000,535.882953,536.196194,535.943611
2.300000,535.474047,535.782109,535.529480
2.320000,535.073728,535.377180,535.124368
2.340000,534.681451,534.980782,534.727688
2.360000,534.296696,534.592316,534.338901
2.380000,533.918986,534.211255,533.957492
2.400000,533.547864,533.837087,533.582990
2.420000,533.182918,533.469370,533.214945
2.440000,532.823752,533.107667,532.852950
2.460000,532.470010,532.751605,532.496616
2.480000,532.121352,532.400811,532.145595
2.500000,531.777474,532.054971,531.799553
2.520000,531.438086,531.713769,531.458195
2.540000,531.102931,531.376942,531.121236
2.560000,530.771761,531.044220,530.788426
2.580000,530.444361,530.715385,530.459524
2.600000,530.120522,530.390210,530.134321
2.620000,529.800064,530.068511,529.812613
2.640000,529.482811,529.750099,529.494226
2.660000,529.168612,529.434822,529.178989
2.680000,528.857322,529.122521,528.866757
2.700000,528.548815,528.813069,528.557388
2.720000,528.242970,528.506336,528.250761
2.740000,527.939683,528.202217,527.946759
2.760000,527.638853,527.900601,527.645281
2.780000,527.340395,527.601404,527.346230
2.800000,527.044226,527.304535,527.049522
