TIME,POINT1,POINT2,POINT3
0.000000,181.862273,0.000000,0.000000
0.020000,184.158125,0.000000,0.000000
0.040000,186.869856,0.000000,0.000000
0.060000,189.965568,0.000000,0.000000
0.080000,193.399645,0.000000,0.000000
0.100000,197.121038,0.000000,0.000000
0.120000,201.081590,0.000000,0.000000
0.140000,205.238595,0.000000,0.000000
0.160000,209.555081,0.000000,0.000000
0.180000,213.999436,0.000000,0.000000
0.200000,218.544579,0.000000,0.000000
0.220000,223.167399,0.000000,0.000000
0.240000,227.847980,0.000000,0.000000
0.260000,232.569234,0.000000,0.000000
0.280000,237.316294,0.000000,0.000000
0.300000,242.076336,0.000000,0.000000
0.320000,246.838091,0.000000,0.000000
0.340000,251.591819,0.000000,0.000000
0.360000,256.328879,0.000000,0.000000
0.380000,261.041823,0.000000,0.000000
0.400000,265.723976,0.000000,0.000000
0.420000,270.369654,0.000000,0.000000
0.440000,274.973707,0.000000,0.000000
0.460000,279.531943,0.000000,0.000000
0.480000,284.040469,0.000000,0.000000
0.500000,288.496230,0.000000,0.000000
0.520000,292.896186,0.000000,0.000000
0.540000,297.237980,0.000000,0.000000
0.560000,301.519039,0.000000,0.000000
0.580000,305.737437,0.000000,0.000000
0.600000,309.890791,0.000000,0.000000
0.620000,313.977378,0.000000,0.000000
0.640000,317.994968,0.000000,0.000000
0.660000,321.941988,0.000000,0.000000
0.680000,325.815777,0.000000,0.000000
0.700000,329.614755,0.000000,0.000000
0.720000,333.336078,0.000000,0.000000
0.740000,336.978778,0.000000,0.000000
0.760000,340.540201,0.000000,0.000000
0.780000,344.020199,0.000000,0.000000
0.800000,347.416666,0.000000,0.000000
0.820000,350.731224,0.000000,0.000000
0.840000,353.962574,0.000000,0.000000
0.860000,357.114244,0.000000,0.000000
0.880000,360.185537,0.000000,0.000000
0.900000,363.182342,0.000000,0.000000
0.920000,366.103839,0.000000,0.000000
0.940000,368.958213,0.000000,0.000000
0.960000,371.743564,0.000000,0.000000
0.980000,374.470657,0.000000,0.000000
1.000000,377.134428,0.000000,0.000000
1.020000,379.748186,0.000000,0.000000
1.040000,382.302102,0.000000,0.000000
1.060000,384.813867,0.000000,0.000000
1.080000,387.266934,0.000000,0.000000
1.100000,389.686353,0.000000,0.000000
1.120000,392.045505,0.000000,0.000000
1.140000,394.380780,0.000000,0.000000
1.160000,396.649937,0.000000,0.000000
1.180000,398.907432,0.000000,0.000000
1.200000,401.087185,0.000000,0.000000
1.220000,403.272291,0.000000,0.000000
1.240000,405.359501,0.000000,0.000000
1.260000,407.477608,0.000000,0.000000
1.280000,409.465327,0.000000,0.000000
1.300000,411.524703,0.000000,0.000000
1.320000,413.402712,0.000000,0.000000
1.340000,415.418782,0.000000,0.000000
1.360000,417.172986,0.000000,0.000000
