TIME,POINT1,POINT2,POINT3
0.000000,199.975178,199.975178,199.975178
0.020000,199.955862,199.955862,199.955862
0.040000,199.938392,199.938392,199.938392
0.060000,199.921540,199.921540,199.921540
0.080000,199.904896,199.904896,199.904896
0.100000,199.888323,199.888323,199.888323
0.120000,199.871774,199.871774,199.871774
0.140000,199.855234,199.855234,199.855234
0.160000,199.838699,199.838699,199.838699
0.180000,199.822166,199.822166,199.822166
0.200000,199.805634,199.805634,199.805634
0.220000,199.789104,199.789104,199.789104
0.240000,199.772575,199.772575,199.772575
0.260000,199.756048,199.756048,199.756048
0.280000,199.739522,199.739522,199.739522
0.300000,199.722998,199.722998,199.722998
0.320000,199.706475,199.706475,199.706475
0.340000,199.689954,199.689954,199.689954
0.360000,199.673434,199.673434,199.673434
0.380000,199.656915,199.656915,199.656915
0.400000,199.640398,199.640398,199.640398
0.420000,199.623882,199.623882,199.623882
0.440000,199.607368,199.607368,199.607368
0.460000,199.590855,199.590855,199.590855
0.480000,199.574344,199.574344,199.574344
0.500000,199.557833,199.557833,199.557833
0.520000,199.541325,199.541325,199.541325
0.540000,199.524818,199.524818,199.524818
0.560000,199.508312,199.508312,199.508312
0.580000,199.491807,199.491807,199.491807
0.600000,199.475305,199.475305,199.475305
0.620000,199.458803,199.458803,199.458803
0.640000,199.442303,199.442303,199.442303
0.660000,199.425805,199.425805,199.425805
0.680000,199.409308,199.409308,199.409308
0.700000,199.392813,199.392813,199.392813
0.720000,199.376320,199.376320,199.376320
0.740000,199.359829,199.359829,199.359829
0.760000,199.343340,199.343340,199.343340
0.780000,199.326854,199.326854,199.326854
0.800000,199.310370,199.310370,199.310370
0.820000,199.293889,199.293889,199.293889
0.840000,199.277412,199.277412,199.277412
0.860000,199.260939,199.260939,199.260939
0.880000,199.244471,199.244471,199.244471
0.900000,199.228008,199.228008,199.228008
0.920000,199.211552,199.211552,199.211552
0.940000,199.195103,199.195103,199.195103
0.960000,199.178663,199.178663,199.178663
0.980000,199.162233,199.162233,199.162233
1.000000,199.145815,199.145815,199.145815
1.020000,199.129410,199.129409,199.129409
1.040000,199.113020,199.113020,199.113020
1.060000,199.096648,199.096648,199.096648
1.080000,199.080296,199.080296,199.080296
1.100000,199.063966,199.063966,199.063966
1.120000,199.047664,199.047664,199.047664
1.140000,199.031387,199.031387,199.031387
1.160000,199.015149,199.015149,199.015149
1.180000,198.998937,198.998937,198.998937
1.200000,198.982785,198.982785,198.982785
1.220000,198.966644,198.966644,198.966644
1.240000,198.950611,198.950611,198.950611
1.260000,198.934534,198.934534,198.934534
1.280000,198.918689,198.918689,198.918689
1.300000,198.902619,198.902619,198.902619
1.320000,198.887113,198.887113,198.887113
1.340000,198.870866,198.870866,198.870866
1.360000,198.856067,198.856067,198.856067
1.380000,198.839125,198.839125,198.839125
1.400000,198.825928,198.825928,198.825928
1.420000,198.806962,198.806962,198.806962
1.440000,198.797507,198.797507,198.797507
1.460000,198.773340,198.773340,198.773340
1.480000,198.772467,198.772467,198.772467
1.500000,198.736114,198.736114,198.736114
1.520000,198.753834,198.753833,198.753833
1.540000,198.691752,198.691752,198.691752
1.560000,198.745556,198.745555,198.745555
1.580000,198.637675,198.637675,198.637675
1.600000,198.746340,198.746339,198.746339
1.620000,198.587107,198.587106,198.587106
1.640000,198.720207,198.720207,198.720207
1.660000,198.632826,198.632826,198.632826
1.680000,198.488441,198.488441,198.488441
1.700000,199.189105,199.189104,199.189104
1.720000,197.408603,197.408603,197.408603
1.740000,201.871381,201.871380,201.871380
1.760000,193.811951,193.811951,193.811951
1.780000,212.347542,212.347541,212.347541
1.800000,186.594459,186.594460,186.594460
1.820000,243.995544,243.995542,243.995542
1.840000,188.949885,188.949888,188.949888
1.860000,294.274326,294.274324,294.274324
1.880000,229.965154,229.965158,229.965158
1.900000,321.707186,321.707187,321.707187
1.920000,287.716256,287.716258,287.716258
1.940000,337.386732,337.386734,337.386734
1.960000,327.281015,327.281015,327.281015
1.980000,351.924040,351.924041,351.924041
2.000000,349.080502,349.080502,349.080502
2.020000,362.756973,362.756974,362.756974
2.040000,361.790250,361.790250,361.790250
2.060000,370.447764,370.447765,370.447765
2.080000,370.109674,370.109674,370.109674
2.100000,376.122579,376.122579,376.122579
2.120000,376.116876,376.116877,376.116877
2.140000,380.536685,380.536685,380.536685
2.160000,380.760704,380.760704,380.760704
2.180000,384.124595,384.124595,384.124595
2.200000,384.517026,384.517026,384.517026
2.220000,387.138005,387.138005,387.138005
2.240000,387.649633,387.649634,387.649634
2.260000,389.730076,389.730077,389.730077
2.280000,390.319072,390.319072,390.319072
2.300000,391.999039,391.999039,391.999039
2.320000,392.631031,392.631031,392.631031
2.340000,394.011052,394.011052,394.011052
2.360000,394.659346,394.659346,394.659346
2.380000,395.812736,395.812735,395.812735
2.400000,396.457818,396.457817,396.457817
2.420000,397.438326,397.438325,397.438325
2.440000,398.066819,398.066818,398.066818
2.460000,398.913900,398.913898,398.913898
2.480000,399.517314,399.517312,399.517312
2.500000,400.259952,400.259949,400.259949
2.520000,400.833458,400.833455,400.833455
2.540000,401.493000,401.492997,401.492997
2.560000,402.034378,402.034374,402.034374
2.580000,402.626629,402.626625,402.626625
2.600000,403.135429,403.135425,403.135425
2.620000,403.672189,403.672185,403.672185
2.640000,404.149099,404.149094,404.149094
2.660000,404.639280,404.639275,404.639275
2.680000,405.085670,405.085664,405.085664
2.700000,405.536102,405.536095,405.536095
2.720000,405.953710,405.953703,405.953703
2.740000,406.369714,406.369706,406.369706
2.760000,406.760442,406.760434,406.760434
2.780000,407.146243,407.146234,407.146234
2.800000,407.512018,407.512008,407.512008
2.820000,407.871034,407.871023,407.871023
2.840000,408.213732,408.213721,408.213721
2.860000,408.548778,408.548766,408.548766
2.880000,408.870181,408.870167,408.870167
2.900000,409.183620,409.183605,409.183605
2.920000,409.485389,409.485374,409.485374
2.940000,409.779236,409.779220,409.779220
2.960000,410.062910,410.062892,410.062892
2.980000,410.338908,410.338889,410.338889
3.000000,410.605902,410.605881,410.605881
3.020000,410.865579,410.865557,410.865557
3.040000,411.117190,411.117166,411.117166
3.060000,411.361901,411.361875,411.361875
3.080000,411.599321,411.599294,411.599294
3.100000,411.830277,411.830248,411.830248
3.120000,412.054601,412.054570,412.054570
3.140000,412.272896,412.272863,412.272863
3.160000,412.485132,412.485096,412.485096
3.180000,412.691762,412.691724,412.691724
3.200000,412.892838,412.892797,412.892797
3.220000,413.088716,413.088672,413.088672
3.240000,413.279494,413.279447,413.279447
3.260000,413.465463,413.465412,413.465412
3.280000,413.646744,413.646689,413.646689
