TIME,POINT1,POINT2,POINT3
0.000000,179.977770,180.000000,179.977770
0.020000,179.960612,179.994931,179.960612
0.040000,179.946213,179.987104,179.946213
0.060000,179.933315,179.977779,179.933315
0.080000,179.921233,179.967639,179.921233
0.100000,179.909596,179.957056,179.909596
0.120000,179.898201,179.946232,179.898201
0.140000,179.886938,179.935278,179.886938
0.160000,179.875748,179.924254,179.875748
0.180000,179.864596,179.913191,179.864596
0.200000,179.853467,179.902108,179.853467
0.220000,179.842350,179.891014,179.842350
0.240000,179.831239,179.879915,179.831239
0.260000,179.820133,179.868813,179.820133
0.280000,179.809030,179.857710,179.809030
0.300000,179.797928,179.846606,179.797928
0.320000,179.786827,179.835503,179.786827
0.340000,179.775727,179.824400,179.775727
0.360000,179.764629,179.813298,179.764629
0.380000,179.753531,179.802196,179.753531
0.400000,179.742434,179.791095,179.742434
0.420000,179.731337,179.779995,179.731337
0.440000,179.720242,179.768895,179.720242
0.460000,179.709147,179.757797,179.709147
0.480000,179.698053,179.746698,179.698053
0.500000,179.686959,179.735601,179.686959
0.520000,179.675866,179.724504,179.675866
0.540000,179.664774,179.713408,179.664774
0.560000,179.653683,179.702313,179.653683
0.580000,179.642593,179.691219,179.642593
0.600000,179.631503,179.680125,179.631503
0.620000,179.620414,179.669032,179.620414
0.640000,179.609326,179.657940,179.609326
0.660000,179.598239,179.646849,179.598239
0.680000,179.587152,179.635759,179.587152
0.700000,179.576067,179.624669,179.576067
0.720000,179.564983,179.613581,179.564983
0.740000,179.553900,179.602494,179.553900
0.760000,179.542818,179.591409,179.542818
0.780000,179.531738,179.580325,179.531738
0.800000,179.520661,179.569243,179.520660
0.820000,179.509585,179.558164,179.509584
0.840000,179.498512,179.547087,179.498512
0.860000,179.487443,179.536013,179.487442
0.880000,179.476377,179.524943,179.476376
0.900000,179.465316,179.513878,179.465315
0.920000,179.454260,179.502819,179.454259
0.940000,179.443211,179.491766,179.443209
0.960000,179.432169,179.480719,179.432168
0.980000,179.421137,179.469683,179.421135
1.000000,179.410114,179.458656,179.410112
1.020000,179.399104,179.447642,179.399102
1.040000,179.388108,179.436643,179.388105
1.060000,179.377126,179.425653,179.377126
1.080000,179.366171,179.414703,179.366158
1.100000,179.355215,179.403721,179.355233
1.120000,179.344335,179.392888,179.344280
1.140000,179.333366,179.381801,179.333472
1.160000,179.322680,179.371355,179.322441
1.180000,179.311495,179.359654,179.311979
1.200000,179.301457,179.350667,179.300448
1.220000,179.289201,179.336264,179.291222
1.240000,179.281548,179.332903,179.277489
1.260000,179.264877,179.307703,179.272883
1.280000,179.266161,179.325749,179.250439
1.300000,179.232501,179.259376,179.263075
1.320000,179.266916,179.357178,179.207779
1.340000,179.170174,179.138379,179.283827
1.360000,179.325483,179.527707,179.108046
1.380000,178.999673,178.756021,179.413821
1.400000,179.590259,180.195865,178.804139
1.420000,178.445271,177.448749,179.932970
1.440000,180.590086,182.644253,177.781199
1.460000,176.551147,172.933797,181.844620
1.480000,184.243914,191.583967,174.282263
1.500000,170.148104,157.863776,188.871565
1.520000,197.942476,225.791991,162.807115
1.540000,150.488215,114.914627,216.178316
1.560000,253.896637,371.319153,132.430323
1.580000,115.329464,83.503999,332.237200
1.600000,478.408272,847.259585,132.445133
1.620000,269.135043,550.921702,646.636055
1.640000,636.482895,698.545490,507.658905
1.660000,571.700907,662.554258,579.046326
1.680000,583.968037,651.912658,569.659361
1.700000,580.035376,635.171738,577.256053
1.720000,581.656470,623.930634,577.891282
1.740000,581.074830,613.171711,579.151341
1.760000,580.686452,604.969782,578.975824
1.780000,579.695694,597.942284,578.522501
1.800000,578.564674,592.318749,577.590688
1.820000,577.214255,587.538065,576.473676
1.840000,575.786460,583.556187,575.175374
1.860000,574.289073,580.135116,573.803281
1.880000,572.782696,577.201261,572.381952
1.900000,571.282170,574.632941,570.958403
1.920000,569.814767,572.374663,569.549022
1.940000,568.389508,570.360457,568.174547
1.960000,567.017630,568.552996,566.842912
1.980000,565.702379,566.914390,565.562150
2.000000,564.446907,565.420041,564.334617
2.020000,563.250810,564.047013,563.162111
2.040000,562.113350,562.778960,562.043917
2.060000,561.032283,561.601311,560.978931
2.080000,560.005214,560.502981,559.965005
2.100000,559.029197,559.474289,558.999848
2.120000,558.101313,558.507513,558.080808
2.140000,557.218531,557.595947,557.205259
2.160000,556.377949,556.734051,556.370523
2.180000,555.576741,555.917000,555.574039
2.200000,554.812253,555.140697,554.813324
2.220000,554.081977,554.401549,554.086044
2.240000,553.383580,553.696443,553.389995
2.260000,552.714893,553.022622,552.723123
2.280000,552.073908,552.377657,552.083514
2.300000,551.458773,551.759379,551.469392
2.320000,550.867776,551.165854,550.879111
2.340000,550.299343,550.595339,550.311151
2.360000,549.752023,550.046262,549.764106
2.380000,549.224478,549.517199,549.236675
2.400000,548.715478,549.006856,548.727657
2.420000,548.223885,548.514050,548.235943
2.440000,547.748651,548.037701,547.760506
2.460000,547.288810,547.576817,547.300394
2.480000,546.843465,547.130488,546.854728
2.500000,546.411789,546.697874,546.422691
2.520000,545.993014,546.278198,546.003527
2.540000,545.586429,545.870745,545.596533
2.560000,545.191373,545.474850,545.201053
2.580000,544.807233,545.089896,544.816481
2.600000,544.433439,544.715310,544.442249
2.620000,544.069457,544.350558,544.077830
2.640000,543.714792,543.995145,543.722730
2.660000,543.368983,543.648607,543.376489
2.680000,543.031596,543.310511,543.038678
2.700000,542.702229,542.980453,542.708893
2.720000,542.380505,542.658055,542.386759
2.740000,542.066069,542.342963,542.071922
2.760000,541.758592,542.034846,541.764052
2.780000,541.457763,541.733393,541.462839
2.800000,541.163292,541.438313,541.167993
