TIME,POINT1,POINT2,POINT3
0.000000,247.870149,229.040002,215.507635
0.020000,289.552873,254.891742,232.266973
0.040000,326.526795,278.566322,249.341902
0.060000,359.799162,300.579210,266.296294
0.080000,390.070225,321.220416,282.919148
0.100000,417.845166,340.676201,299.102597
0.120000,443.499819,359.076955,314.792654
0.140000,467.320900,376.521232,329.964654
0.160000,489.531785,393.087504,344.610926
0.180000,510.309765,408.840876,358.733876
0.200000,529.797898,423.836910,372.342039
0.220000,548.113377,438.124035,385.447653
0.240000,565.353564,451.745115,398.065147
0.260000,581.600410,464.738513,410.210165
0.280000,596.923743,477.138866,421.898908
0.300000,611.383755,488.977648,433.147707
0.320000,625.138599,500.415241,444.043185
0.340000,638.166565,511.370523,454.549157
0.360000,650.463662,521.827569,464.658511
0.380000,662.028213,531.764792,474.361730
0.400000,672.855499,541.162152,483.648895
0.420000,682.920469,549.972751,492.499999
0.440000,692.196997,558.153862,500.886601
0.460000,700.648701,565.649555,508.773775
0.480000,708.229232,572.391489,516.116566
0.500000,714.882637,578.299088,522.862756
0.520000,720.552772,583.292715,528.957165
0.540000,725.197962,587.308981,534.351156
0.560000,728.816275,590.334678,539.021434
0.580000,731.475726,592.458555,543.001668
0.600000,733.330280,593.932803,546.423120
0.620000,734.612546,595.317052,549.610255
0.640000,735.505825,596.833011,552.715341
0.660000,736.439859,599.042742,556.063432
0.680000,737.586399,601.873111,559.651847
0.700000,738.976162,605.100379,563.383071
0.720000,740.615360,608.580768,567.192768
0.740000,742.478200,612.202990,571.026255
0.760000,744.506920,615.878539,574.837244
0.780000,746.619623,619.536589,578.586754
0.800000,748.725498,623.139325,582.253968
0.820000,750.743370,626.677698,585.833726
0.840000,752.616562,630.156546,589.326718
0.860000,754.329010,633.616070,592.742827
0.880000,755.887516,637.080987,596.106617
0.900000,757.242781,640.437448,599.445570
0.920000,758.380390,643.660937,602.755275
0.940000,759.298148,646.754640,606.037704
0.960000,760.015153,649.728884,609.285640
0.980000,760.558540,652.593664,612.494248
1.000000,760.955365,655.358674,615.657538
1.020000,761.230725,658.035479,618.770213
1.040000,761.406591,660.637787,621.829703
1.060000,761.500207,663.176475,624.836562
1.080000,761.524921,665.663252,627.793912
1.100000,761.491029,668.124886,630.705366
1.120000,761.408962,670.522036,633.580701
1.140000,761.293031,672.852719,636.409915
1.160000,761.147565,675.110279,639.185691
1.180000,760.969659,677.286434,641.901002
1.200000,760.753649,679.376494,644.548082
1.220000,760.494044,681.381452,647.119938
1.240000,760.186679,683.308222,649.612072
1.260000,759.829409,685.171198,652.023653
1.280000,759.423153,686.985728,654.358974
1.300000,758.970959,688.773131,656.623940
1.320000,758.477330,690.501950,658.824823
