TIME,POINT1,POINT2,POINT3
0.000000,182.446865,181.488835,180.764354
0.020000,185.516497,183.387417,181.920251
0.040000,189.115464,185.684755,183.499685
0.060000,193.131062,188.355662,185.500640
0.080000,197.459423,191.365041,187.896762
0.100000,202.017008,194.672808,190.649517
0.120000,206.739734,198.237971,193.716360
0.140000,211.578972,202.021378,197.054984
0.160000,216.497585,205.987010,200.625532
0.180000,221.466778,210.102464,204.391513
0.200000,226.463821,214.338964,208.320089
0.220000,231.470413,218.671112,212.382010
0.240000,236.471568,223.076613,216.551371
0.260000,241.454802,227.535879,220.805335
0.280000,246.409603,232.031789,225.123789
0.300000,251.326995,236.549291,229.489084
0.320000,256.199300,241.075272,233.885694
0.340000,261.019871,245.598172,238.300038
0.360000,265.783007,250.107986,242.720171
0.380000,270.483759,254.595872,247.135701
0.400000,275.118006,259.054408,251.537574
0.420000,279.682260,263.476977,255.918024
0.440000,284.173639,267.858052,260.270187
0.460000,288.589580,272.192417,264.588080
0.480000,292.927840,276.475632,268.866111
0.500000,297.186177,280.703155,273.099269
0.520000,301.362556,284.871132,277.282602
0.540000,305.454767,288.975217,281.411527
0.560000,309.460780,293.011805,285.481220
0.580000,313.378285,296.976598,289.487317
0.600000,317.205201,300.866331,293.425179
0.620000,320.938964,304.676872,297.291047
0.640000,324.577769,308.406030,301.080993
0.660000,328.119433,312.050259,304.792429
0.680000,331.562969,315.608839,308.422346
0.700000,334.907011,319.079534,311.970095
0.720000,338.152545,322.464530,315.434699
0.740000,341.299913,325.762618,318.817967
0.760000,344.352332,328.978887,322.120360
0.780000,347.311521,332.112643,325.346208
0.800000,350.183291,335.172369,328.496911
0.820000,352.970091,338.156067,331.578938
0.840000,355.679690,341.075307,334.592936
0.860000,358.313551,343.924454,337.546726
0.880000,360.880776,346.718945,340.438387
0.900000,363.380109,349.446978,343.277301
0.920000,365.822991,352.131146,346.057777
0.940000,368.204174,354.749800,348.793141
0.960000,370.538351,357.336183,351.472365
0.980000,372.813291,359.852314,354.114761
1.000000,375.050442,362.351017,356.699880
1.020000,377.227099,364.767950,359.257546
1.040000,379.376990,367.189322,361.752114
1.060000,381.460182,369.506487,364.231686
1.080000,383.531497,371.862390,366.635506
1.100000,385.521841,374.072867,369.043466
1.120000,387.522868,376.378083,371.352336
1.140000,389.416060,378.465472,373.696479
1.160000,391.357285,380.743260,375.900333
1.180000,393.143075,382.677673,378.193118
1.200000,395.041811,384.969299,380.274762
1.220000,396.702396,386.699962,382.539922
1.240000,398.590427,389.080198,384.471729
1.260000,400.095255,390.518837,386.753641
1.280000,402.029499,393.121300,388.488258
1.300000,403.323517,394.111746,390.866371
1.320000,405.404519,397.175387,392.320237
1.340000,406.389924,397.446213,394.937983
1.360000,408.801301,401.406203,395.971077
1.380000,409.321777,400.517278,399.097577
1.400000,412.412948,406.164431,399.509618
1.420000,412.285776,403.542788,403.655708
1.440000,416.699818,412.133742,403.304819
1.460000,415.992579,407.612871,409.296605
1.480000,422.489316,419.819958,408.653320
1.500000,422.234374,414.906720,416.721438
1.520000,429.957790,427.848042,417.256177
1.540000,431.260657,424.898728,425.300399
1.560000,438.178616,435.336690,427.333512
1.580000,440.652297,434.945728,434.036928
1.600000,446.295206,442.611152,436.977248
1.620000,449.339301,444.054909,442.393550
1.640000,453.970036,449.774327,445.718328
1.660000,457.198254,452.227348,450.226137
1.680000,461.145847,456.757512,453.633101
1.700000,464.359975,459.655923,457.546198
1.720000,467.857760,463.481466,460.886536
1.740000,470.968045,466.507636,464.404347
1.760000,474.157247,469.902100,467.614111
