TIME,POINT1,POINT2,POINT3
0.000000,179.955539,0.050000,0.050000
0.020000,179.911090,0.050000,0.050000
0.040000,179.868967,0.050000,0.050000
0.060000,179.829370,0.050000,0.050000
0.080000,179.791954,0.050000,0.050000
0.100000,179.756322,0.050000,0.050000
0.120000,179.722145,0.050000,0.050000
0.140000,179.689168,0.050000,0.050000
0.160000,179.657200,0.050000,0.050000
0.180000,179.626091,0.050000,0.050000
0.200000,179.595727,0.050000,0.050000
0.220000,179.566014,0.050000,0.050000
0.240000,179.536880,0.050000,0.050000
0.260000,179.508261,0.050000,0.050000
0.280000,179.480108,0.050000,0.050000
0.300000,179.452377,0.050000,0.050000
0.320000,179.425031,0.050000,0.050000
0.340000,179.398038,0.050000,0.050000
0.360000,179.371372,0.050000,0.050000
0.380000,179.345007,0.050000,0.050000
0.400000,179.318924,0.050000,0.050000
0.420000,179.293103,0.050000,0.050000
0.440000,179.267530,0.050000,0.050000
0.460000,179.242190,0.050000,0.050000
0.480000,179.217072,0.050000,0.050000
0.500000,179.192166,0.050000,0.050000
0.520000,179.167465,0.050000,0.050000
0.540000,179.142961,0.050000,0.050000
0.560000,179.118653,0.050000,0.050000
0.580000,179.094537,0.050000,0.050000
0.600000,179.070614,0.050000,0.050000
0.620000,179.046886,0.050000,0.050000
0.640000,179.023358,0.050000,0.050000
0.660000,179.000038,0.050000,0.050000
0.680000,178.976933,0.050000,0.050000
0.700000,178.954057,0.050000,0.050000
0.720000,178.931423,0.050000,0.050000
0.740000,178.909048,0.050000,0.050000
0.760000,178.886952,0.050000,0.050000
0.780000,178.865156,0.050000,0.050000
0.800000,178.843685,0.050000,0.050000
0.820000,178.822565,0.050000,0.050000
0.840000,178.801827,0.050000,0.050000
0.860000,178.781502,0.050000,0.050000
0.880000,178.761622,0.050000,0.050000
0.900000,178.742230,0.050000,0.050000
0.920000,178.723353,0.050000,0.050000
0.940000,178.705054,0.050000,0.050000
0.960000,178.687332,0.050000,0.050000
0.980000,178.670313,0.050000,0.050000
1.000000,178.653902,0.050000,0.050000
1.020000,178.638381,0.050000,0.050000
1.040000,178.623420,0.050000,0.050000
1.060000,178.609675,0.050000,0.050000
1.080000,178.596247,0.050000,0.050000
1.100000,178.584663,0.050000,0.050000
1.120000,178.572724,0.050000,0.050000
1.140000,178.563879,0.050000,0.050000
1.160000,178.553139,0.050000,0.050000
1.180000,178.547953,0.050000,0.050000
1.200000,178.537698,0.050000,0.050000
1.220000,178.537610,0.050000,0.050000
1.240000,178.526556,0.050000,0.050000
1.260000,178.533554,0.050000,0.050000
1.280000,178.520088,0.050000,0.050000
1.300000,178.535885,0.050000,0.050000
1.320000,178.519979,0.050000,0.050000
1.340000,178.542117,0.050000,0.050000
1.360000,178.532717,0.050000,0.050000
1.380000,178.541208,0.050000,0.050000
1.400000,178.579687,0.050000,0.050000
1.420000,178.497011,0.050000,0.050000
1.440000,178.724905,0.050000,0.050000
1.460000,178.305148,0.050000,0.050000
1.480000,179.149395,0.050000,0.050000
1.500000,177.688690,0.050000,0.050000
1.520000,180.354098,0.050000,0.050000
1.540000,175.982332,0.050000,0.050000
1.560000,183.752020,0.050000,0.050000
1.580000,171.913549,0.050000,0.050000
1.600000,193.518624,0.050000,0.050000
1.620000,165.093946,0.050000,0.050000
1.640000,220.604168,0.050000,0.050000
1.660000,168.077829,0.050000,0.050000
1.680000,266.916381,0.050000,0.050000
1.700000,210.186928,0.050000,0.050000
1.720000,292.015745,0.050000,0.050000
1.740000,259.824766,0.050000,0.050000
1.760000,303.752908,0.050000,0.050000
1.780000,291.255775,0.050000,0.050000
1.800000,314.708756,0.050000,0.050000
1.820000,311.171624,0.050000,0.050000
1.840000,324.738396,0.050000,0.050000
1.860000,324.906647,0.050000,0.050000
1.880000,333.439247,0.050000,0.050000
1.900000,335.087975,0.050000,0.050000
1.920000,340.888133,0.050000,0.050000
1.940000,343.061175,0.050000,0.050000
1.960000,347.291544,0.050000,0.050000
1.980000,349.569550,0.050000,0.050000
2.000000,352.847721,0.050000,0.050000
2.020000,355.050394,0.050000,0.050000
2.040000,357.717727,0.050000,0.050000
2.060000,359.774803,0.050000,0.050000
2.080000,362.027028,0.050000,0.050000
2.100000,363.919002,0.050000,0.050000
2.120000,365.872791,0.050000,0.050000
2.140000,367.602762,0.050000,0.050000
2.160000,369.330735,0.050000,0.050000
2.180000,370.910919,0.050000,0.050000
2.200000,372.460468,0.050000,0.050000
2.220000,373.905849,0.050000,0.050000
2.240000,375.309463,0.050000,0.050000
2.260000,376.634933,0.050000,0.050000
2.280000,377.915969,0.050000,0.050000
2.300000,379.135173,0.050000,0.050000
2.320000,380.311170,0.050000,0.050000
2.340000,381.436156,0.050000,0.050000
2.360000,382.520775,0.050000,0.050000
2.380000,383.562002,0.050000,0.050000
2.400000,384.566213,0.050000,0.050000
2.420000,385.532703,0.050000,0.050000
2.440000,386.465529,0.050000,0.050000
2.460000,387.365062,0.050000,0.050000
2.480000,388.234065,0.050000,0.050000
2.500000,389.073368,0.050000,0.050000
2.520000,389.884983,0.050000,0.050000
2.540000,390.669898,0.050000,0.050000
2.560000,391.429669,0.050000,0.050000
2.580000,392.165297,0.050000,0.050000
2.600000,392.878044,0.050000,0.050000
2.620000,393.568864,0.050000,0.050000
2.640000,394.238816,0.050000,0.050000
2.660000,394.888782,0.050000,0.050000
2.680000,395.519674,0.050000,0.050000
2.700000,396.132296,0.050000,0.050000
2.720000,396.727447,0.050000,0.050000
2.740000,397.305855,0.050000,0.050000
2.760000,397.868230,0.050000,0.050000
2.780000,398.415230,0.050000,0.050000
2.800000,398.947491,0.050000,0.050000
2.820000,399.465607,0.050000,0.050000
2.840000,399.970152,0.050000,0.050000
2.860000,400.461665,0.050000,0.050000
