TIME,POINT1,POINT2,POINT3
0.000000,179.977770,179.977770,179.977770
0.020000,179.960612,179.960612,179.960612
0.040000,179.945057,179.945057,179.945057
0.060000,179.930009,179.930009,179.930009
0.080000,179.915122,179.915122,179.915122
0.100000,179.900287,179.900287,179.900287
0.120000,179.885469,179.885469,179.885469
0.140000,179.870658,179.870658,179.870658
0.160000,179.855849,179.855849,179.855849
0.180000,179.841043,179.841043,179.841043
0.200000,179.826237,179.826237,179.826237
0.220000,179.811433,179.811433,179.811433
0.240000,179.796631,179.796631,179.796631
0.260000,179.781829,179.781829,179.781829
0.280000,179.767029,179.767029,179.767029
0.300000,179.752230,179.752230,179.752230
0.320000,179.737433,179.737433,179.737433
0.340000,179.722636,179.722636,179.722636
0.360000,179.707841,179.707841,179.707841
0.380000,179.693048,179.693048,179.693048
0.400000,179.678255,179.678255,179.678255
0.420000,179.663464,179.663464,179.663464
0.440000,179.648674,179.648674,179.648674
0.460000,179.633886,179.633886,179.633886
0.480000,179.619098,179.619098,179.619098
0.500000,179.604312,179.604312,179.604312
0.520000,179.589527,179.589527,179.589527
0.540000,179.574744,179.574744,179.574744
0.560000,179.559961,179.559961,179.559961
0.580000,179.545180,179.545180,179.545180
0.600000,179.530400,179.530400,179.530400
0.620000,179.515621,179.515621,179.515621
0.640000,179.500843,179.500843,179.500843
0.660000,179.486066,179.486066,179.486066
0.680000,179.471290,179.471290,179.471290
0.700000,179.456515,179.456515,179.456515
0.720000,179.441741,179.441741,179.441741
0.740000,179.426968,179.426968,179.426968
0.760000,179.412196,179.412196,179.412196
0.780000,179.397425,179.397425,179.397425
0.800000,179.382655,179.382655,179.382655
0.820000,179.367887,179.367887,179.367887
0.840000,179.353120,179.353120,179.353120
0.860000,179.338355,179.338355,179.338355
0.880000,179.323592,179.323592,179.323592
0.900000,179.308832,179.308832,179.308832
0.920000,179.294074,179.294074,179.294074
0.940000,179.279321,179.279321,179.279321
0.960000,179.264572,179.264572,179.264572
0.980000,179.249828,179.249828,179.249828
1.000000,179.235091,179.235091,179.235091
1.020000,179.220361,179.220361,179.220361
1.040000,179.205641,179.205641,179.205641
1.060000,179.190931,179.190931,179.190931
1.080000,179.176232,179.176232,179.176232
1.100000,179.161550,179.161550,179.161550
1.120000,179.146881,179.146881,179.146881
1.140000,179.132237,179.132237,179.132237
1.160000,179.117602,179.117602,179.117602
1.180000,179.103018,179.103018,179.103018
1.200000,179.088410,179.088410,179.088410
1.220000,179.073937,179.073936,179.073936
1.240000,179.059297,179.059297,179.059297
1.260000,179.045089,179.045088,179.045088
1.280000,179.030177,179.030177,179.030177
1.300000,179.016730,179.016730,179.016730
1.320000,179.000687,179.000687,179.000687
1.340000,178.989624,178.989624,178.989624
1.360000,178.969582,178.969582,178.969582
1.380000,178.966110,178.966109,178.966109
1.400000,178.932874,178.932873,178.932873
1.420000,178.953319,178.953319,178.953319
1.440000,178.878305,178.878305,178.878305
1.460000,178.972664,178.972664,178.972664
1.480000,178.769275,178.769275,178.769275
1.500000,179.087280,179.087280,179.087280
1.520000,178.499194,178.499194,178.499194
1.540000,179.480375,179.480375,179.480375
1.560000,177.765687,177.765687,177.765687
1.580000,180.678660,180.678660,180.678660
1.600000,175.741060,175.741059,175.741059
1.620000,184.205898,184.205898,184.205898
1.640000,170.312469,170.312467,170.312467
1.660000,194.640976,194.640978,194.640978
1.680000,157.089482,157.089479,157.089479
1.700000,226.684278,226.684285,226.684285
1.720000,134.377720,134.377721,134.377721
1.740000,321.638004,321.638014,321.638014
1.760000,149.515160,149.515169,149.515169
1.780000,464.441926,464.441917,464.441917
1.800000,295.385434,295.385429,295.385429
1.820000,459.299818,459.299815,459.299815
1.840000,369.826778,369.826773,369.826773
1.860000,436.621388,436.621386,436.621386
1.880000,393.638176,393.638173,393.638173
1.900000,423.588510,423.588508,423.588508
1.920000,402.717338,402.717336,402.717336
1.940000,417.177778,417.177777,417.177777
1.960000,406.851438,406.851437,406.851437
1.980000,414.436792,414.436792,414.436792
2.000000,409.466437,409.466436,409.466436
2.020000,413.576136,413.576136,413.576136
2.040000,411.392172,411.392172,411.392172
2.060000,413.698671,413.698671,413.698671
2.080000,412.942417,412.942417,412.942417
2.100000,414.323227,414.323228,414.323228
2.120000,414.274717,414.274717,414.274717
2.140000,415.184770,415.184771,415.184771
2.160000,415.469332,415.469332,415.469332
2.180000,416.140322,416.140322,416.140322
2.200000,416.567357,416.567357,416.567357
2.220000,417.115411,417.115411,417.115411
2.240000,417.590675,417.590674,417.590674
2.260000,418.072897,418.072896,418.072896
2.280000,418.551732,418.551731,418.551731
2.300000,418.995485,418.995483,418.995483
2.320000,419.458273,419.458272,419.458272
2.340000,419.876219,419.876217,419.876217
2.360000,420.315651,420.315648,420.315648
2.380000,420.713420,420.713417,420.713417
2.400000,421.127962,421.127959,421.127959
2.420000,421.508000,421.507996,421.507996
