TIME,POINT1,POINT2,POINT3
0.000000,181.809926,180.236510,0.000000
0.020000,184.046102,180.649878,0.000000
0.040000,186.658262,181.270142,0.000000
0.060000,189.583525,182.116482,0.000000
0.080000,192.758564,183.195393,0.000000
0.100000,196.127109,184.502738,0.000000
0.120000,199.642494,186.027191,0.000000
0.140000,203.266880,187.753344,0.000000
0.160000,206.969847,189.663810,0.000000
0.180000,210.726937,191.740617,0.000000
0.200000,214.518349,193.966047,0.000000
0.220000,218.327980,196.323115,0.000000
0.240000,222.142561,198.795848,0.000000
0.260000,225.951144,201.369382,0.000000
0.280000,229.744528,204.030027,0.000000
0.300000,233.515046,206.765199,0.000000
0.320000,237.256120,209.563440,0.000000
0.340000,240.962269,212.414261,0.000000
0.360000,244.628678,215.308187,0.000000
0.380000,248.251410,218.236532,0.000000
0.400000,251.826878,221.191528,0.000000
0.420000,255.352306,224.165992,0.000000
0.440000,258.824976,227.153606,0.000000
0.460000,262.243057,230.148413,0.000000
0.480000,265.604440,233.145351,0.000000
0.500000,268.908157,236.139443,0.000000
0.520000,272.152504,239.126767,0.000000
0.540000,275.337447,242.103109,0.000000
0.560000,278.461391,245.065635,0.000000
0.580000,281.525211,248.010561,0.000000
0.600000,284.526930,250.936066,0.000000
0.620000,287.468577,253.838403,0.000000
0.640000,290.347232,256.716905,0.000000
0.660000,293.166654,259.567375,0.000000
0.680000,295.922000,262.390645,0.000000
0.700000,298.619837,265.181323,0.000000
0.720000,301.251825,267.942477,0.000000
0.740000,303.829304,270.666329,0.000000
0.760000,306.337729,273.359601,0.000000
0.780000,308.796833,276.010135,0.000000
0.800000,311.180999,278.630892,0.000000
0.820000,313.524872,281.201812,0.000000
0.840000,315.782987,283.746755,0.000000
0.860000,318.016835,286.231505,0.000000
0.880000,320.145063,288.699305,0.000000
0.900000,322.277668,291.090429,0.000000
0.920000,324.268099,293.482977,0.000000
0.940000,326.315007,295.771071,0.000000
0.960000,328.152253,298.095890,0.000000
0.980000,330.141488,300.267172,0.000000
1.000000,331.795359,302.541105,0.000000
1.020000,333.777526,304.572069,0.000000
1.040000,335.188602,306.827914,0.000000
1.060000,337.256434,308.675390,0.000000
1.080000,338.308960,310.975329,0.000000
1.100000,340.635925,312.558320,0.000000
1.120000,341.106312,315.020372,0.000000
1.140000,344.022941,316.185879,0.000000
1.160000,343.482650,319.036355,0.000000
1.180000,347.630158,319.496740,0.000000
1.200000,345.270190,323.177598,0.000000
1.220000,351.915412,322.404971,0.000000
1.240000,346.272461,327.800139,0.000000
1.260000,357.933938,324.896108,0.000000
1.280000,346.717670,333.792857,0.000000
1.300000,367.991061,327.604822,0.000000
1.320000,349.444146,343.229307,0.000000
1.340000,384.144477,334.051892,0.000000
1.360000,362.554303,357.991444,0.000000
1.380000,398.444106,351.005648,0.000000
1.400000,382.658518,372.742959,0.000000
1.420000,407.107062,370.592652,0.000000
1.440000,399.292293,385.312863,0.000000
1.460000,414.303533,386.342351,0.000000
1.480000,411.836125,396.104862,0.000000
1.500000,421.239732,398.686246,0.000000
1.520000,421.696584,405.525690,0.000000
1.540000,428.006771,408.731324,0.000000
1.560000,429.894501,413.899549,0.000000
1.580000,434.522464,417.264330,0.000000
1.600000,437.020078,421.463378,0.000000
1.620000,440.719524,424.770110,0.000000
1.640000,443.405611,428.381857,0.000000
1.660000,446.568291,431.540736,0.000000
1.680000,449.242185,434.770755,0.000000
1.700000,452.068285,437.754652,0.000000
1.720000,454.644143,440.714477,0.000000
1.740000,457.235955,443.524451,0.000000
1.760000,459.683815,446.276558,0.000000
1.780000,462.095231,448.924369,0.000000
1.800000,464.410264,451.505859,0.000000
1.820000,466.671821,454.005854,0.000000
1.840000,468.859359,456.440564,0.000000
1.860000,470.990400,458.806429,0.000000
1.880000,473.059226,461.111060,0.000000
1.900000,475.073664,463.354905,0.000000
1.920000,477.033268,465.542192,0.000000
1.940000,478.942208,467.674589,0.000000
1.960000,480.801750,469.754953,0.000000
1.980000,482.614631,471.785207,0.000000
2.000000,484.382554,473.767587,0.000000
2.020000,486.107623,475.703951,0.000000
2.040000,487.791542,477.596179,0.000000
2.060000,489.436064,479.445967,0.000000
2.080000,491.042757,481.254944,0.000000
2.100000,492.613137,483.024617,0.000000
2.120000,494.148607,484.756407,0.000000
2.140000,495.650505,486.451639,0.000000
2.160000,497.120090,488.111560,0.000000
2.180000,498.558559,489.737339,0.000000
2.200000,499.967045,491.330084,0.000000
2.220000,501.346621,492.890840,0.000000
2.240000,502.698303,494.420601,0.000000
2.260000,504.023048,495.920313,0.000000
2.280000,505.321759,497.390879,0.000000
2.300000,506.595284,498.833159,0.000000
2.320000,507.844425,500.247976,0.000000
2.340000,509.069938,501.636113,0.000000
2.360000,510.272540,502.998321,0.000000
2.380000,511.452912,504.335316,0.000000
2.400000,512.611706,505.647782,0.000000
2.420000,513.749548,506.936377,0.000000
2.440000,514.867038,508.201728,0.000000
2.460000,515.964758,509.444439,0.000000
2.480000,517.043267,510.665089,0.000000
2.500000,518.103109,511.864235,0.000000
2.520000,519.144809,513.042410,0.000000
2.540000,520.168877,514.200130,0.000000
2.560000,521.175806,515.337891,0.000000
2.580000,522.166074,516.456170,0.000000
2.600000,523.140143,517.555431,0.000000
2.620000,524.098462,518.636123,0.000000
2.640000,525.041462,519.698683,0.000000
2.660000,525.969561,520.743535,0.000000
2.680000,526.883157,521.771093,0.000000
2.700000,527.782636,522.781760,0.000000
2.720000,528.668364,523.775929,0.000000
2.740000,529.540694,524.753983,0.000000
2.760000,530.399961,525.716293,0.000000
