TIME,POINT1,POINT2,POINT3
0.000000,202.679641,200.861247,200.319724
0.020000,206.023020,202.014519,200.863486
0.040000,209.930847,203.476153,201.668925
0.060000,214.284103,205.243537,202.759311
0.080000,218.971259,207.300206,204.141631
0.100000,223.899559,209.622729,205.809257
0.120000,228.995262,212.185172,207.746386
0.140000,234.200965,214.961000,209.932056
0.160000,239.472332,217.924350,212.342901
0.180000,244.775157,221.050692,214.954961
0.200000,250.083010,224.317184,217.744779
0.220000,255.375387,227.702862,220.690039
0.240000,260.636342,231.188617,223.769913
0.260000,265.853413,234.757212,226.965201
0.280000,271.016861,238.393113,230.258395
0.300000,276.119045,242.082460,233.633602
0.320000,281.154060,245.812918,237.076564
0.340000,286.117401,249.573647,240.574522
0.360000,291.005620,253.354896,244.116080
0.380000,295.815985,257.148070,247.690981
0.400000,300.546235,260.944993,251.289876
0.420000,305.193989,264.737980,254.903811
0.440000,309.756845,268.519136,258.524200
0.460000,314.231754,272.280675,262.142252
0.480000,318.615113,276.014412,265.749412
0.500000,322.902626,279.712438,269.336917
0.520000,327.089554,283.367183,272.896734
0.540000,331.171699,286.973627,276.422270
0.560000,335.146810,290.528301,279.909055
0.580000,339.014839,294.031751,283.355134
0.600000,342.779175,297.485441,286.761290
0.620000,346.445268,300.893331,290.129110
0.640000,350.020310,304.258142,293.461637
0.660000,353.511392,307.584126,296.761129
0.680000,356.925162,310.872550,300.030294
0.700000,360.266618,314.126464,303.270168
0.720000,363.540429,317.345503,306.482769
0.740000,366.749038,320.532953,309.668186
0.760000,369.893570,323.686756,312.828197
0.780000,372.972743,326.808706,315.961584
0.800000,375.985139,329.893589,319.068813
0.820000,378.926763,332.943113,322.146158
0.840000,381.795696,335.950472,325.193842
0.860000,384.589160,338.923061,328.208305
0.880000,387.310752,341.853488,331.193498
0.900000,389.962041,344.755533,334.145964
0.920000,392.552863,347.620564,337.074010
0.940000,395.087842,350.469317,339.974686
0.960000,397.581970,353.286310,342.860872
0.980000,400.039080,356.102129,345.725672
1.000000,402.477500,358.886707,348.586771
1.020000,404.895600,361.684817,351.428750
1.040000,407.314227,364.444447,354.275443
1.060000,409.720250,367.233958,357.098466
1.080000,412.139577,369.966720,359.933088
1.100000,414.543081,372.749966,362.732344
1.120000,416.962589,375.444477,365.552556
1.140000,419.349265,378.222879,368.319172
1.160000,421.755425,380.862890,371.123516
1.180000,424.105296,383.643010,373.847050
1.200000,426.486939,386.207241,376.637335
1.220000,428.786056,389.004427,379.304956
1.240000,431.148664,391.463781,382.087727
1.260000,433.386269,394.307530,384.682658
1.280000,435.735352,396.620814,387.471887
1.300000,437.891127,399.561566,389.971183
1.320000,440.235168,401.664302,392.791890
1.340000,442.280134,404.778917,395.161765
1.360000,444.637512,406.574583,398.053402
1.380000,446.535375,409.980478,400.245493
1.400000,448.941573,411.329490,403.269693
1.420000,450.649415,415.203525,405.218611
1.440000,453.164108,415.929538,408.468777
1.460000,454.641402,420.523811,410.103284
1.480000,457.356207,420.460420,413.716172
1.500000,458.601133,426.070538,415.008735
