TIME,POINT1,POINT2,POINT3
0.000000,199.975178,200.000000,199.975178
0.020000,199.955862,199.994496,199.955862
0.040000,199.939612,199.985930,199.939612
0.060000,199.925068,199.975660,199.925068
0.080000,199.911474,199.964442,199.911474
0.100000,199.898408,199.952697,199.898408
0.120000,199.885637,199.940659,199.885637
0.140000,199.873031,199.928459,199.873031
0.160000,199.860516,199.916168,199.860516
0.180000,199.848053,199.903827,199.848053
0.200000,199.835619,199.891459,199.835619
0.220000,199.823201,199.879076,199.823201
0.240000,199.810793,199.866685,199.810793
0.260000,199.798390,199.854290,199.798390
0.280000,199.785991,199.841893,199.785991
0.300000,199.773595,199.829496,199.773595
0.320000,199.761199,199.817098,199.761199
0.340000,199.748806,199.804701,199.748806
0.360000,199.736413,199.792304,199.736413
0.380000,199.724021,199.779908,199.724021
0.400000,199.711630,199.767513,199.711630
0.420000,199.699240,199.755118,199.699240
0.440000,199.686851,199.742724,199.686851
0.460000,199.674462,199.730331,199.674462
0.480000,199.662074,199.717939,199.662074
0.500000,199.649688,199.705548,199.649688
0.520000,199.637302,199.693157,199.637302
0.540000,199.624916,199.680767,199.624916
0.560000,199.612532,199.668378,199.612532
0.580000,199.600148,199.655990,199.600148
0.600000,199.587765,199.643603,199.587765
0.620000,199.575384,199.631216,199.575384
0.640000,199.563003,199.618831,199.563003
0.660000,199.550622,199.606446,199.550622
0.680000,199.538243,199.594062,199.538243
0.700000,199.525865,199.581680,199.525865
0.720000,199.513489,199.569298,199.513488
0.740000,199.501113,199.556918,199.501113
0.760000,199.488739,199.544540,199.488739
0.780000,199.476367,199.532163,199.476366
0.800000,199.463997,199.519788,199.463996
0.820000,199.451629,199.507415,199.451628
0.840000,199.439263,199.495046,199.439263
0.860000,199.426902,199.482679,199.426901
0.880000,199.414544,199.470317,199.414543
0.900000,199.402190,199.457958,199.402189
0.920000,199.389842,199.445606,199.389841
0.940000,199.377501,199.433260,199.377499
0.960000,199.365167,199.420921,199.365165
0.980000,199.352842,199.408591,199.352840
1.000000,199.340527,199.396272,199.340525
1.020000,199.328224,199.383963,199.328222
1.040000,199.315936,199.371672,199.315932
1.060000,199.303661,199.359390,199.303661
1.080000,199.291411,199.347140,199.291402
1.100000,199.279170,199.334884,199.279176
1.120000,199.266974,199.322704,199.266952
1.140000,199.254765,199.310452,199.254795
1.160000,199.242663,199.298416,199.242593
1.180000,199.230452,199.286068,199.230568
1.200000,199.218547,199.274404,199.218314
1.220000,199.206187,199.261583,199.206601
1.240000,199.194795,199.251030,199.194014
1.260000,199.181762,199.236441,199.183175
1.280000,199.171890,199.229399,199.169290
1.300000,199.156426,199.208773,199.161126
1.320000,199.151294,199.212977,199.142771
1.340000,199.127707,199.172542,199.143026
1.360000,199.137533,199.212614,199.110035
1.380000,199.087750,199.108718,199.136844
1.400000,199.144634,199.262076,199.057190
1.420000,199.012065,198.958143,199.167244
1.440000,199.215927,199.465883,198.941185
1.460000,198.825143,198.538688,199.310331
1.480000,199.485105,200.147064,198.629836
1.500000,198.296117,197.294863,199.801211
1.520000,200.366567,202.310536,197.721120
1.540000,196.728188,193.561420,201.373427
1.560000,203.168095,209.159411,195.016988
1.580000,192.091696,182.597931,206.385705
1.600000,212.219779,231.567675,187.175553
1.620000,179.200444,153.438558,222.985597
1.640000,243.288553,310.741656,167.202218
1.660000,152.205201,106.974641,282.175428
1.680000,354.889492,583.467583,143.223753
1.700000,170.420872,291.732308,471.744257
1.720000,581.602968,747.491885,287.583363
1.740000,456.896876,682.695591,573.776589
1.760000,541.754928,656.114417,518.456125
1.780000,526.071013,615.106785,545.866695
1.800000,539.369522,599.867217,540.770245
1.820000,538.823112,582.926197,545.135621
1.840000,541.434794,573.755536,544.348564
1.860000,541.122467,564.792982,544.667721
1.880000,541.075530,558.798263,543.672323
1.900000,540.190094,553.353592,542.766842
1.920000,539.293473,549.272153,541.434875
1.940000,538.125784,545.656546,540.109487
1.960000,536.958864,542.745526,538.660009
1.980000,535.719290,540.167393,537.245996
2.000000,534.508394,537.985573,535.827960
2.020000,533.301713,536.033357,534.467587
2.040000,532.138847,534.320935,533.149167
2.060000,531.009609,532.768317,531.895623
2.080000,529.929023,531.370807,530.698204
2.100000,528.891404,530.087501,529.563954
2.120000,527.901533,528.910814,528.486600
2.140000,526.955340,527.818471,527.466734
2.160000,526.053321,526.803466,526.499314
2.180000,525.192159,525.852870,525.582481
2.200000,524.370646,524.960993,524.712043
2.220000,523.585957,524.119829,523.885402
2.240000,522.836311,523.324935,523.099057
2.260000,522.119282,522.571035,522.350382
2.280000,521.433011,521.854678,521.636463
2.300000,520.775416,521.172181,520.954910
2.320000,520.144757,520.520844,520.303306
2.340000,519.539256,519.897965,519.679573
2.360000,518.957357,519.301402,519.081706
2.380000,518.397545,518.729090,518.507934
2.400000,517.858460,518.179305,517.956591
2.420000,517.338810,517.650417,517.426181
2.440000,516.837418,517.141018,516.915312
2.460000,516.353178,516.649789,516.422721
2.480000,515.885076,516.175563,515.947240
2.500000,515.432164,515.717256,515.487802
2.520000,514.993566,515.273887,515.043419
2.540000,514.568467,514.844549,514.613184
2.560000,514.156109,514.428413,514.196260
2.580000,513.755786,514.024711,513.791871
2.600000,513.366844,513.632735,513.399300
2.620000,512.988668,513.251829,513.017884
2.640000,512.620689,512.881384,512.647005
2.660000,512.262371,512.520834,512.286089
2.680000,511.913217,512.169653,511.934603
2.700000,511.572760,511.827351,511.592051
2.720000,511.240563,511.493469,511.257967
2.740000,510.916215,511.167581,510.931921
2.760000,510.599334,510.849287,510.613506
2.780000,510.289559,510.538212,510.302345
