TIME,POINT1,POINT2,POINT3
0.000000,199.975178,200.000000,199.975178
0.020000,199.955862,199.994496,199.955862
0.040000,199.939612,199.985930,199.939612
0.060000,199.925068,199.975660,199.925068
0.080000,199.911474,199.964442,199.911474
0.100000,199.898408,199.952697,199.898408
0.120000,199.885637,199.940659,199.885637
0.140000,199.873031,199.928459,199.873031
0.160000,199.860516,199.916168,199.860516
0.180000,199.848053,199.903827,199.848053
0.200000,199.835619,199.891459,199.835619
0.220000,199.823201,199.879076,199.823201
0.240000,199.810793,199.866685,199.810793
0.260000,199.798390,199.854290,199.798390
0.280000,199.785991,199.841893,199.785991
0.300000,199.773595,199.829496,199.773595
0.320000,199.761199,199.817098,199.761199
0.340000,199.748806,199.804701,199.748806
0.360000,199.736413,199.792304,199.736413
0.380000,199.724021,199.779908,199.724021
0.400000,199.711630,199.767513,199.711630
0.420000,199.699240,199.755118,199.699240
0.440000,199.686850,199.742724,199.686850
0.460000,199.674462,199.730331,199.674462
0.480000,199.662074,199.717938,199.662074
0.500000,199.649686,199.705547,199.649686
0.520000,199.637300,199.693155,199.637300
0.540000,199.624913,199.680764,199.624913
0.560000,199.612527,199.668374,199.612527
0.580000,199.600142,199.655984,199.600142
0.600000,199.587757,199.643594,199.587757
0.620000,199.575371,199.631204,199.575371
0.640000,199.562986,199.618814,199.562986
0.660000,199.550601,199.606424,199.550601
0.680000,199.538215,199.594034,199.538215
0.700000,199.525829,199.581643,199.525829
0.720000,199.513442,199.569252,199.513442
0.740000,199.501055,199.556860,199.501054
0.760000,199.488666,199.544467,199.488666
0.780000,199.476277,199.532074,199.476277
0.800000,199.463887,199.519679,199.463887
0.820000,199.451497,199.507284,199.451496
0.840000,199.439105,199.494887,199.439104
0.860000,199.426712,199.482490,199.426712
0.880000,199.414319,199.470092,199.414318
0.900000,199.401925,199.457693,199.401924
0.920000,199.389531,199.445295,199.389530
0.940000,199.377137,199.432896,199.377136
0.960000,199.364744,199.420498,199.364743
0.980000,199.352352,199.408102,199.352351
1.000000,199.339962,199.395707,199.339961
1.020000,199.327575,199.383316,199.327574
1.040000,199.315192,199.370927,199.315190
1.060000,199.302814,199.358546,199.302812
1.080000,199.290441,199.346167,199.290441
1.100000,199.278080,199.333805,199.278075
1.120000,199.265720,199.321431,199.265727
1.140000,199.253393,199.309120,199.253370
1.160000,199.241031,199.296705,199.241075
1.180000,199.228797,199.284576,199.228686
1.200000,199.216330,199.271857,199.216568
1.220000,199.204448,199.260520,199.203909
1.240000,199.191351,199.246213,199.192516
1.260000,199.180981,199.238446,199.178455
1.280000,199.164853,199.216739,199.170217
1.300000,199.161041,199.224697,199.149738
1.320000,199.131536,199.170602,199.155038
1.340000,199.155433,199.245294,199.107035
1.360000,199.069949,199.055991,199.168551
1.380000,199.206879,199.403280,199.007877
1.400000,198.896859,198.672090,199.294725
1.420000,199.479328,200.094493,198.690807
1.440000,198.302614,197.273146,199.852079
1.460000,200.590050,202.813248,197.570243
1.480000,196.201609,192.264226,202.038199
1.500000,204.874946,213.254915,193.697396
1.520000,189.295672,176.060174,210.442904
1.540000,221.352747,253.490000,182.124495
1.560000,172.090966,139.710298,242.278685
1.580000,279.766929,389.103983,162.334214
1.600000,162.794784,149.065871,337.267282
1.620000,402.736269,583.910235,188.906343
1.640000,244.430819,335.725697,448.024361
1.660000,467.278142,588.080441,303.457406
1.680000,350.814293,439.958777,480.617760
1.700000,486.869644,558.951305,398.084019
1.720000,435.344508,493.517261,488.086104
1.740000,488.107622,528.873949,463.133917
1.760000,480.844448,507.411904,489.411201
1.780000,495.278276,517.990603,488.280635
1.800000,496.873100,511.351560,496.899488
1.820000,502.302145,514.280610,498.838735
1.840000,504.008537,511.911515,502.644353
1.860000,506.429450,512.684618,504.220642
1.880000,507.476535,511.692810,506.094425
1.900000,508.598378,511.826548,507.055841
1.920000,509.133654,511.331798,507.986895
1.940000,509.617609,511.262102,508.496773
1.960000,509.828042,510.955415,508.927164
1.980000,509.979446,510.813191,509.148090
2.000000,509.996414,510.576324,509.301835
2.020000,509.970117,510.403082,509.346211
2.040000,509.875865,510.189628,509.343921
2.060000,509.754279,510.000241,509.282693
2.080000,509.598145,509.792736,509.191561
2.100000,509.426298,509.594014,509.068137
2.120000,509.237288,509.386871,508.926492
2.140000,509.040156,509.182949,508.767164
2.160000,508.835124,508.975286,508.597273
2.180000,508.626655,508.769119,508.417950
2.200000,508.415285,508.561695,508.232937
2.220000,508.203257,508.355472,508.043249
2.240000,507.991021,508.149403,507.850916
2.260000,507.779705,507.944689,507.656683
2.280000,507.569594,507.740954,507.461672
2.300000,507.361239,507.538797,507.266374
2.320000,507.154781,507.338082,507.071410
2.340000,506.950460,507.139106,506.877075
2.360000,506.748308,506.941798,506.683701
2.380000,506.548401,506.746292,506.491440
2.400000,506.350695,506.552519,506.300455
2.420000,506.155173,506.360524,506.110799
2.440000,505.961747,506.170218,505.922532
2.460000,505.770347,505.981594,505.735642
2.480000,505.580856,505.794541,505.550125
2.500000,505.393182,505.609024,505.365925
2.520000,505.207191,505.424916,505.183003
2.540000,505.022781,505.242167,505.001275
2.560000,504.839811,505.060637,504.820684
2.580000,504.658180,504.880273,504.641129
2.600000,504.477748,504.700931,504.462544
2.620000,504.298416,504.522558,504.284824
2.640000,504.120053,504.345011,504.107900
2.660000,503.942569,504.168243,503.931667
2.680000,503.765840,503.992116,503.756062
2.700000,503.589790,503.816592,503.580985
2.720000,503.414307,503.641542,503.406380
2.740000,503.239326,503.466938,503.232156
2.760000,503.064750,503.292664,503.058267
2.780000,502.890529,503.118702,502.884633
