TIME,POINT1,POINT2,POINT3
0.000000,239.940087,239.910130,0.050000
0.020000,239.886476,239.839158,0.050000
0.040000,239.837847,239.779149,0.050000
0.060000,239.792876,239.726332,0.050000
0.080000,239.750649,239.678596,0.050000
0.100000,239.710566,239.634621,0.050000
0.120000,239.672223,239.593524,0.050000
0.140000,239.635335,239.554687,0.050000
0.160000,239.599693,239.517667,0.050000
0.180000,239.565135,239.482136,0.050000
0.200000,239.531533,239.447848,0.050000
0.220000,239.498783,239.414614,0.050000
0.240000,239.466796,239.382289,0.050000
0.260000,239.435500,239.350757,0.050000
0.280000,239.404831,239.319925,0.050000
0.300000,239.374736,239.289718,0.050000
0.320000,239.345167,239.260073,0.050000
0.340000,239.316082,239.230939,0.050000
0.360000,239.287446,239.202272,0.050000
0.380000,239.259227,239.174034,0.050000
0.400000,239.231395,239.146192,0.050000
0.420000,239.203926,239.118720,0.050000
0.440000,239.176796,239.091591,0.050000
0.460000,239.149987,239.064785,0.050000
0.480000,239.123479,239.038282,0.050000
0.500000,239.097257,239.012066,0.050000
0.520000,239.071307,238.986122,0.050000
0.540000,239.045616,238.960437,0.050000
0.560000,239.020173,238.934999,0.050000
0.580000,238.994970,238.909799,0.050000
0.600000,238.969999,238.884830,0.050000
0.620000,238.945253,238.860084,0.050000
0.640000,238.920728,238.835556,0.050000
0.660000,238.896421,238.811243,0.050000
0.680000,238.872330,238.787144,0.050000
0.700000,238.848455,238.763258,0.050000
0.720000,238.824798,238.739586,0.050000
0.740000,238.801361,238.716130,0.050000
0.760000,238.778149,238.692896,0.050000
0.780000,238.755167,238.669889,0.050000
0.800000,238.732424,238.647116,0.050000
0.820000,238.709928,238.624586,0.050000
0.840000,238.687690,238.602311,0.050000
0.860000,238.665722,238.580302,0.050000
0.880000,238.644039,238.558573,0.050000
0.900000,238.622654,238.537140,0.050000
0.920000,238.601584,238.516018,0.050000
0.940000,238.580848,238.495227,0.050000
0.960000,238.560465,238.474785,0.050000
0.980000,238.540456,238.454713,0.050000
1.000000,238.520842,238.435035,0.050000
1.020000,238.501647,238.415772,0.050000
1.040000,238.482896,238.396951,0.050000
1.060000,238.464612,238.378596,0.050000
1.080000,238.446826,238.360734,0.050000
1.100000,238.429560,238.343394,0.050000
1.120000,238.412849,238.326603,0.050000
1.140000,238.396712,238.310393,0.050000
1.160000,238.381198,238.294789,0.050000
1.180000,238.366304,238.279833,0.050000
1.200000,238.352122,238.265535,0.050000
1.220000,238.338575,238.251969,0.050000
1.240000,238.325886,238.239092,0.050000
1.260000,238.313760,238.227066,0.050000
1.280000,238.302790,238.215708,0.050000
1.300000,238.292065,238.205413,0.050000
1.320000,238.283190,238.195614,0.050000
1.340000,238.273613,238.187335,0.050000
1.360000,238.267579,238.178997,0.050000
1.380000,238.258332,238.173232,0.050000
1.400000,238.256756,238.165923,0.050000
1.420000,238.245678,238.163688,0.050000
1.440000,238.252225,238.156192,0.050000
1.460000,238.234052,238.159685,0.050000
1.480000,238.257079,238.148991,0.050000
1.500000,238.219477,238.163114,0.050000
1.520000,238.277955,238.142157,0.050000
1.540000,238.192750,238.177884,0.050000
1.560000,238.329328,238.130574,0.050000
1.580000,238.133319,238.212353,0.050000
1.600000,238.442903,238.102799,0.050000
1.620000,237.996480,238.284700,0.050000
1.640000,238.688361,238.034161,0.050000
1.660000,237.687651,238.435018,0.050000
1.680000,239.220398,237.873624,0.050000
1.700000,237.015262,238.753876,0.050000
1.720000,240.391177,237.523128,0.050000
1.740000,235.626389,239.455503,0.050000
1.760000,243.039531,236.827059,0.050000
1.780000,233.039032,241.084320,0.050000
1.800000,249.259558,235.703745,0.050000
1.820000,229.496354,245.119515,0.050000
1.840000,263.941581,235.100888,0.050000
1.860000,230.537604,255.314312,0.050000
1.880000,292.004585,240.968585,0.050000
1.900000,253.227909,276.078136,0.050000
1.920000,317.878177,266.117344,0.050000
1.940000,291.402711,299.819470,0.050000
1.960000,331.817132,298.814122,0.050000
1.980000,319.710001,320.184407,0.050000
2.000000,342.329991,323.147154,0.050000
2.020000,337.951692,336.275563,0.050000
2.040000,351.254111,340.078721,0.050000
2.060000,350.389294,348.621516,0.050000
2.080000,358.836159,352.231367,0.050000
2.100000,359.536063,358.161040,0.050000
2.120000,365.303302,361.345537,0.050000
2.140000,366.683278,365.703428,0.050000
2.160000,370.876054,368.468445,0.050000
2.180000,372.517544,371.830669,0.050000
2.200000,375.731339,374.236686,0.050000
2.220000,377.429963,376.938072,0.050000
2.240000,380.003398,379.047701,0.050000
2.260000,381.659660,381.291096,0.050000
2.280000,383.794225,383.156902,0.050000
2.300000,385.362366,385.069665,0.050000
2.320000,387.182721,386.733383,0.050000
2.340000,388.645029,388.398168,0.050000
2.360000,390.231095,389.892580,0.050000
2.380000,391.584371,391.364799,0.050000
2.400000,392.989172,392.715780,0.050000
2.420000,394.237432,394.033820,0.050000
2.440000,395.497369,395.262019,0.050000
2.460000,396.647879,396.453351,0.050000
2.480000,397.788809,397.575447,0.050000
2.500000,398.849970,398.660370,0.050000
2.520000,399.890887,399.689994,0.050000
2.540000,400.871143,400.683962,0.050000
2.560000,401.826446,401.632384,0.050000
2.580000,402.733758,402.547491,0.050000
2.600000,403.614689,403.424124,0.050000
2.620000,404.456315,404.270066,0.050000
2.640000,405.271880,405.082850,0.050000
2.660000,406.054322,405.867566,0.050000
2.680000,406.811900,406.623257,0.050000
2.700000,407.540927,407.353367,0.050000
2.720000,408.246678,408.057761,0.050000
2.740000,408.927391,408.738865,0.050000
2.760000,409.586539,409.396977,0.050000
2.780000,410.223444,410.033876,0.050000
2.800000,410.840478,410.650071,0.050000
2.820000,411.437559,411.246924,0.050000
2.840000,412.016378,411.825031,0.050000
2.860000,412.577169,412.385472,0.050000
2.880000,413.121191,412.928866,0.050000
2.900000,413.648835,413.456099,0.050000
2.920000,414.161078,413.967774,0.050000
2.940000,414.658379,414.464640,0.050000
2.960000,415.141528,414.947265,0.050000
2.980000,415.611000,415.416296,0.050000
3.000000,416.067454,415.872262,0.050000
3.020000,416.511355,416.315729,0.050000
3.040000,416.943269,416.747186,0.050000
3.060000,417.363639,417.167134,0.050000
3.080000,417.772959,417.576023,0.050000
3.100000,418.171642,417.974301,0.050000
3.120000,418.560128,418.362381,0.050000
3.140000,418.938802,418.740667,0.050000
3.160000,419.308055,419.109535,0.050000
3.180000,419.668244,419.469355,0.050000
3.200000,420.019723,419.820470,0.050000
3.220000,420.362820,420.163216,0.050000
3.240000,420.697859,420.497911,0.050000
3.260000,421.025140,420.824859,0.050000
3.280000,421.344960,421.144352,0.050000
3.300000,421.657595,421.456671,0.050000
3.320000,421.963317,421.762083,0.050000
3.340000,422.262382,422.060848,0.050000
3.360000,422.555038,422.353211,0.050000
3.380000,422.841522,422.639410,0.050000
3.400000,423.122063,422.919673,0.050000
3.420000,423.396880,423.194220,0.050000
3.440000,423.666185,423.463261,0.050000
3.460000,423.930179,423.726998,0.050000
3.480000,424.189058,423.985627,0.050000
3.500000,424.443009,424.239335,0.050000
3.520000,424.692215,424.488302,0.050000
3.540000,424.936847,424.732703,0.050000
3.560000,425.177075,424.972704,0.050000
3.580000,425.413059,425.208468,0.050000
3.600000,425.644955,425.440149,0.050000
3.620000,425.872913,425.667897,0.050000
3.640000,426.097078,425.891856,0.050000
3.660000,426.317588,426.112167,0.050000
3.680000,426.534579,426.328962,0.050000
3.700000,426.748181,426.542372,0.050000
3.720000,426.958517,426.752522,0.050000
3.740000,427.165710,426.959532,0.050000
3.760000,427.369875,427.163519,0.050000
3.780000,427.571126,427.364594,0.050000
3.800000,427.769570,427.562867,0.050000
3.820000,427.965312,427.758441,0.050000
3.840000,428.158454,427.951419,0.050000
3.860000,428.349094,428.141898,0.050000
3.880000,428.537326,428.329972,0.050000
3.900000,428.723241,428.515732,0.050000
3.920000,428.906928,428.699266,0.050000
3.940000,429.088471,428.880660,0.050000
3.960000,429.267953,429.059995,0.050000
3.980000,429.445453,429.237351,0.050000
4.000000,429.621049,429.412805,0.050000
4.020000,429.794814,429.586431,0.050000
4.040000,429.966821,429.758300,0.050000
4.060000,430.137138,429.928482,0.050000
4.080000,430.305833,430.097043,0.050000
4.100000,430.472971,430.264050,0.050000
4.120000,430.638614,430.429563,0.050000
4.140000,430.802823,430.593644,0.050000
4.160000,430.965657,430.756351,0.050000
4.180000,431.127172,430.917741,0.050000
4.200000,431.287422,431.077868,0.050000
4.220000,431.446462,431.236786,0.050000
4.240000,431.604341,431.394544,0.050000
4.260000,431.761110,431.551194,0.050000
4.280000,431.916816,431.706781,0.050000
4.300000,432.071505,431.861354,0.050000
4.320000,432.225223,432.014955,0.050000
4.340000,432.378012,432.167629,0.050000
4.360000,432.529914,432.319417,0.050000
4.380000,432.680969,432.470359,0.050000
4.400000,432.831217,432.620494,0.050000
4.420000,432.980695,432.769861,0.050000
4.440000,433.129439,432.918494,0.050000
4.460000,433.277486,433.066430,0.050000
4.480000,433.424868,433.213703,0.050000
4.500000,433.571619,433.360345,0.050000
4.520000,433.717770,433.506387,0.050000
4.540000,433.863352,433.651861,0.050000
4.560000,434.008395,433.796797,0.050000
4.580000,434.152927,433.941222,0.050000
4.600000,434.296976,434.085164,0.050000
4.620000,434.440568,434.228650,0.050000
4.640000,434.583730,434.371706,0.050000
4.660000,434.726486,434.514357,0.050000
4.680000,434.868860,434.656626,0.050000
4.700000,435.010876,434.798536,0.050000
