TIME,POINT1,POINT2,POINT3
0.000000,241.933849,241.179321,240.587367
0.020000,244.332776,242.661097,241.468552
0.040000,247.133768,244.439281,242.663950
0.060000,250.262834,246.499447,244.174342
0.080000,253.649531,248.820504,245.985558
0.100000,257.233989,251.377157,248.074621
0.120000,260.967790,254.142320,250.414407
0.140000,264.812481,257.088967,252.976558
0.160000,268.737603,260.191297,255.733218
0.180000,272.718874,263.425345,258.657996
0.200000,276.736734,266.769250,261.726436
0.220000,280.775226,270.203283,264.916205
0.240000,284.821165,273.709774,268.207105
0.260000,288.863523,277.272960,271.580981
0.280000,292.892976,280.878828,275.021590
0.300000,296.901564,284.514934,278.514444
0.320000,300.882451,288.170251,282.046643
0.340000,304.829722,291.835006,285.606723
0.360000,308.738254,295.500554,289.184502
0.380000,312.603598,299.159254,292.770957
0.400000,316.421902,302.804372,296.358100
0.420000,320.189886,306.430053,299.938921
0.440000,323.904795,310.031190,303.507282
0.460000,327.564296,313.603303,307.057786
0.480000,331.166397,317.142415,310.585636
0.500000,334.709350,320.644953,314.086523
0.520000,338.191588,324.107670,317.556535
0.540000,341.611692,327.527611,320.992101
0.560000,344.968396,330.902071,324.389919
0.580000,348.260506,334.228485,327.746899
0.600000,351.487020,337.504653,331.060214
0.620000,354.647002,340.728329,334.327178
0.640000,357.739434,343.897296,337.545095
0.660000,360.763227,347.009305,340.711316
0.680000,363.717283,350.062314,343.823310
0.700000,366.600583,353.054416,346.878789
0.720000,369.412231,355.983972,349.875674
0.740000,372.151445,358.849482,352.812165
0.760000,374.817651,361.649841,355.686731
0.780000,377.410466,364.384182,358.498245
0.800000,379.929806,367.052098,361.245932
0.820000,382.375876,369.653489,363.929449
0.840000,384.749238,372.188746,366.548846
0.860000,387.050865,374.658807,369.104792
0.880000,389.282361,377.065235,371.598506
0.900000,391.445817,379.409893,374.031713
0.920000,393.543826,381.695073,376.406410
0.940000,395.579272,383.923139,378.724860
0.960000,397.555266,386.096647,380.989377
0.980000,399.474896,388.217995,383.202353
1.000000,401.341261,390.289719,385.366085
1.020000,403.157305,392.314093,387.482927
1.040000,404.926035,394.293663,389.555061
1.060000,406.650334,396.230642,391.584761
1.080000,408.333210,398.127586,393.574082
1.100000,409.977210,399.986213,395.525189
1.120000,411.584868,401.808711,397.439722
1.140000,413.158186,403.596326,399.319382
1.160000,414.699159,405.350865,401.165272
1.180000,416.209114,407.073001,402.978676
1.200000,417.689535,408.764338,404.760240
1.220000,419.141200,410.425044,406.511059
1.240000,420.565344,412.056741,408.231484
1.260000,421.962411,413.659168,409.922584
1.280000,423.333621,415.234186,411.584457
1.300000,424.679173,416.781096,413.218271
1.320000,426.000410,418.302109,414.823908
1.340000,427.297237,419.795816,416.402694
1.360000,428.571162,421.265008,417.954051
1.380000,429.821625,422.707307,419.479505
1.400000,431.050390,424.126417,420.977930
1.420000,432.256299,425.518682,422.451309
1.440000,433.441620,426.889222,423.897925
1.460000,434.604515,428.232620,425.320563
1.480000,435.748164,429.556163,426.716647
1.500000,436.869816,430.851956,428.090082
1.520000,437.973985,432.130462,429.437032
1.540000,439.056534,433.380115,430.763047
1.560000,440.123851,434.615993,432.062435
1.580000,441.169648,435.821060,433.343132
1.600000,442.203011,437.017124,434.596654
1.620000,443.214393,438.178994,435.834401
1.640000,444.216774,439.338423,437.043713
1.660000,445.195663,440.458123,438.241108
1.680000,446.169828,441.584621,439.407726
1.700000,447.117449,442.662588,440.567695
1.720000,448.066006,443.760532,441.692889
1.740000,448.982770,444.796104,442.818749
1.760000,449.908386,445.870719,443.903229
1.780000,450.793852,446.861544,444.998698
1.800000,451.699734,447.919487,446.042222
1.820000,452.552584,448.860860,447.111658
1.840000,453.443086,449.911189,448.112676
1.860000,454.260881,450.795079,449.161610
1.880000,455.142252,451.850859,450.116825
1.900000,455.921015,452.664713,451.152910
1.920000,456.802617,453.745701,452.056966
1.940000,457.536610,454.471329,453.091855
1.960000,458.433223,455.608292,453.937730
1.980000,459.115883,456.222021,454.990497
2.000000,460.051789,457.462562,455.772097
2.020000,460.680348,457.940829,456.874526
2.040000,461.694671,459.352153,457.595262
2.060000,462.283593,459.691998,458.795682
2.080000,463.428767,461.340717,459.487836
2.100000,464.031540,461.598453,460.837229
2.120000,465.343081,463.484696,461.577026
2.140000,466.045316,463.786316,463.083379
2.160000,467.499384,465.805207,463.952388
2.180000,468.359054,466.276820,465.562642
2.200000,469.888074,468.291089,466.591315
2.220000,470.905832,468.988100,468.233284
2.240000,472.444863,470.906587,469.400850
2.260000,473.584856,471.814233,471.021036
2.280000,475.093368,473.603606,472.284752
2.300000,476.310953,474.672008,473.855546
2.320000,477.770543,476.334682,475.172812
2.340000,479.027038,477.508022,476.684591
2.360000,480.432463,479.060555,478.021734
2.380000,481.699244,480.291305,479.473970
2.400000,483.051349,481.752262,480.807286
2.420000,484.309109,483.005058,482.202933
2.440000,485.610916,484.390206,483.516918
2.460000,486.847513,485.640887,484.859697
2.480000,488.102433,486.962168,486.144825
2.500000,489.310735,488.195272,487.438202
2.520000,490.521866,489.461254,488.689027
2.540000,491.697985,490.667458,489.935934
2.560000,492.867887,491.884155,491.149642
2.580000,494.009917,493.058212,492.352481
2.600000,495.140619,494.229848,493.527881
2.620000,496.247816,495.369093,494.688620
2.640000,497.340921,496.498714,495.825506
2.660000,498.413218,497.602087,496.945818
