TIME,POINT1,POINT2,POINT3
0.000000,239.970043,240.000000,239.970043
0.020000,239.946378,239.993713,239.946378
0.040000,239.926363,239.985097,239.926363
0.060000,239.908744,239.975343,239.908744
0.080000,239.892778,239.964905,239.892778
0.100000,239.877974,239.954011,239.877974
0.120000,239.863994,239.942801,239.863994
0.140000,239.850597,239.931368,239.850597
0.160000,239.837614,239.919778,239.837614
0.180000,239.824926,239.908076,239.824926
0.200000,239.812446,239.896295,239.812446
0.220000,239.800116,239.884459,239.800116
0.240000,239.787890,239.872583,239.787890
0.260000,239.775740,239.860679,239.775740
0.280000,239.763644,239.848756,239.763644
0.300000,239.751586,239.836818,239.751586
0.320000,239.739555,239.824872,239.739555
0.340000,239.727543,239.812918,239.727543
0.360000,239.715546,239.800961,239.715546
0.380000,239.703558,239.789000,239.703558
0.400000,239.691578,239.777037,239.691578
0.420000,239.679604,239.765073,239.679604
0.440000,239.667633,239.753108,239.667633
0.460000,239.655666,239.741143,239.655666
0.480000,239.643701,239.729178,239.643701
0.500000,239.631737,239.717213,239.631737
0.520000,239.619775,239.705248,239.619775
0.540000,239.607815,239.693284,239.607815
0.560000,239.595855,239.681320,239.595855
0.580000,239.583896,239.669356,239.583896
0.600000,239.571938,239.657393,239.571938
0.620000,239.559980,239.645430,239.559980
0.640000,239.548023,239.633467,239.548023
0.660000,239.536066,239.621505,239.536066
0.680000,239.524110,239.609544,239.524110
0.700000,239.512154,239.597582,239.512154
0.720000,239.500199,239.585621,239.500199
0.740000,239.488243,239.573660,239.488243
0.760000,239.476288,239.561699,239.476288
0.780000,239.464333,239.549738,239.464333
0.800000,239.452379,239.537777,239.452378
0.820000,239.440424,239.525817,239.440423
0.840000,239.428470,239.513857,239.428469
0.860000,239.416516,239.501897,239.416514
0.880000,239.404562,239.489937,239.404560
0.900000,239.392609,239.477978,239.392607
0.920000,239.380656,239.466019,239.380654
0.940000,239.368704,239.454061,239.368701
0.960000,239.356753,239.442104,239.356750
0.980000,239.344804,239.430148,239.344800
1.000000,239.332856,239.418194,239.332851
1.020000,239.320911,239.406242,239.320905
1.040000,239.308969,239.394293,239.308961
1.060000,239.297030,239.382347,239.297021
1.080000,239.285095,239.370406,239.285085
1.100000,239.273165,239.358469,239.273154
1.120000,239.261242,239.346538,239.261228
1.140000,239.249325,239.334614,239.249310
1.160000,239.237417,239.322699,239.237400
1.180000,239.225519,239.310793,239.225500
1.200000,239.213632,239.298900,239.213610
1.220000,239.201759,239.287015,239.201735
1.240000,239.189899,239.275154,239.189871
1.260000,239.178061,239.263294,239.178030
1.280000,239.166232,239.251482,239.166197
1.300000,239.154444,239.239639,239.154406
1.320000,239.142645,239.227914,239.142603
1.340000,239.130936,239.216050,239.130890
1.360000,239.119147,239.204508,239.119096
1.380000,239.107586,239.192489,239.107531
1.400000,239.095723,239.181395,239.095663
1.420000,239.084487,239.168808,239.084422
1.440000,239.072291,239.158897,239.072219
1.460000,239.061857,239.144549,239.061781
1.480000,239.048575,239.137856,239.048490
1.500000,239.040241,239.118415,239.040153
1.520000,239.023776,239.120497,239.023675
1.540000,239.021043,239.086875,239.020943
1.560000,238.995722,239.112662,238.995600
1.580000,239.007892,239.040596,239.007782
1.600000,238.958685,239.129521,238.958537
1.620000,239.010110,238.955405,239.009996
1.640000,238.897933,239.209940,238.897746
1.660000,239.051373,238.769866,239.051269
1.680000,238.776296,239.452203,238.776045
1.700000,239.191123,238.330723,239.191059
1.720000,238.501824,240.102287,238.501462
1.740000,239.577279,237.264003,239.577322
1.760000,237.852404,241.773040,237.851838
1.780000,240.577250,234.686343,240.577546
1.800000,236.311131,246.003650,236.310183
1.820000,243.115146,228.640251,243.116032
1.840000,232.765025,256.773081,232.763407
1.860000,249.598589,215.483925,249.600882
1.880000,225.312795,284.770085,225.310314
1.900000,266.542489,192.667707,266.548108
1.920000,213.688966,355.940639,213.687091
1.940000,309.203015,182.892005,309.213746
1.960000,214.812200,481.807196,214.816807
1.980000,381.355495,265.336522,381.362810
2.000000,270.933178,525.759648,270.941486
2.020000,415.983127,361.689201,415.983641
2.040000,338.426579,488.718548,338.430104
2.060000,414.980764,390.074379,414.981178
2.080000,373.732464,460.933242,373.734195
2.100000,413.391624,402.247732,413.392124
2.120000,392.871955,443.189528,392.872964
2.140000,413.709608,408.831348,413.710120
2.160000,403.637825,433.053974,403.638535
2.180000,415.175867,413.015251,415.176366
2.200000,410.195217,427.722988,410.195804
2.220000,416.973655,416.064401,416.974145
2.240000,414.557013,425.126275,414.557552
2.260000,418.724624,418.439871,418.725119
2.280000,417.654158,424.071329,417.654685
2.300000,420.317774,420.355930,420.318282
2.320000,419.971771,423.891660,419.972303
2.340000,421.743634,421.946166,421.744160
2.360000,421.789155,424.203755,421.789699
2.380000,423.021864,423.302045,423.022408
2.400000,423.274621,424.782712,423.275177
2.420000,424.176070,424.486240,424.176626
2.440000,424.532139,425.496241,424.532701
2.460000,425.226765,425.541436,425.227324
2.480000,425.627310,426.267042,425.627867
2.500000,426.190330,426.496801,426.190879
2.520000,426.602431,427.050622,426.602969
2.540000,427.079594,427.372487,427.080116
2.560000,427.485398,427.822052,427.485901
2.580000,427.904649,428.182647,427.905125
2.600000,428.295064,428.568033,428.295510
2.620000,428.673540,428.937445,428.673950
2.640000,429.044517,429.282129,429.044885
2.660000,429.392797,429.644376,429.393116
2.680000,429.743121,429.961900,429.743385
2.700000,430.067805,430.309135,430.068007
2.720000,430.397792,430.607184,430.397926
2.740000,430.703080,430.936193,430.703138
2.760000,431.013809,431.219056,431.013783
2.780000,431.302460,431.529168,431.302344
2.800000,431.595332,431.799222,431.595118
2.820000,431.869247,432.091072,431.868925
2.840000,432.145741,432.349656,432.145305
2.860000,432.406303,432.624477,432.405743
2.880000,432.667852,432.872390,432.667160
2.900000,432.916139,433.131623,432.915305
2.920000,433.164064,433.369408,433.163080
2.940000,433.400967,433.614490,433.399821
2.960000,433.636462,433.842584,433.635146
2.980000,433.862753,434.074855,433.861256
3.000000,434.086882,434.293662,434.085192
3.020000,434.303258,434.514326,434.301365
3.040000,434.516965,434.724251,434.514858
3.060000,434.724068,434.934371,434.721733
3.080000,434.928196,435.135830,434.925621
3.100000,435.126627,435.336340,435.123798
3.120000,435.321928,435.529763,435.318832
3.140000,435.512253,435.721484,435.508874
3.160000,435.699409,435.907311,435.695732
3.180000,435.882167,436.090970,435.878176
3.200000,436.061797,436.269644,436.057475
3.220000,436.237503,436.445895,436.232832
3.240000,436.410179,436.617858,436.405139
3.260000,436.579327,436.787291,436.573899
3.280000,436.745582,436.952986,436.739744
3.300000,436.908649,437.116144,436.902379
3.320000,437.068983,437.276006,437.062257
3.340000,437.226430,437.433397,437.219222
3.360000,437.381321,437.587856,437.373606
3.380000,437.533594,437.739956,437.525343
3.400000,437.683501,437.889437,437.674684
3.420000,437.831038,438.036701,437.821623
3.440000,437.976404,438.181622,437.966358
3.460000,438.119635,438.324490,438.108921
3.480000,438.260892,438.465264,438.249474
3.500000,438.400238,438.604163,438.388076
3.520000,438.537813,438.741199,438.524863
3.540000,438.673694,438.876546,438.659912
3.560000,438.808007,439.010253,438.793344
3.580000,438.940839,439.142461,438.925246
3.600000,439.072308,439.273242,439.055729
3.620000,439.202508,439.402721,439.184887
3.640000,439.331551,439.530983,439.312827
3.660000,439.459536,439.658141,439.439646
3.680000,439.586573,439.784290,439.565447
3.700000,439.712764,439.909536,439.690331
3.720000,439.838217,440.033981,439.814400
3.740000,439.963038,440.157729,439.937757
3.760000,440.087336,440.280883,440.060503
3.780000,440.211221,440.403548,440.182745
3.800000,440.334800,440.525830,440.304584
3.820000,440.458187,440.647834,440.426128
3.840000,440.581492,440.769671,440.547481
3.860000,440.704830,440.891445,440.668751
3.880000,440.828316,441.013269,440.790047
3.900000,440.952065,441.135251,440.911476
3.920000,441.076196,441.257505,441.033151
3.940000,441.200828,441.380143,441.155181
3.960000,441.326083,441.503281,441.277681
3.980000,441.452086,441.627034,441.400765
4.000000,441.578962,441.751522,441.524550
4.020000,441.706839,441.876864,441.649152
4.040000,441.835850,442.003182,441.774693
4.060000,441.966126,442.130601,441.901294
4.080000,442.097805,442.259246,442.029077
4.100000,442.231023,442.389246,442.158171
4.120000,442.365922,442.520732,442.288700
4.140000,442.502645,442.653834,442.420796
4.160000,442.641337,442.788688,442.554590
4.180000,442.782148,442.925431,442.690215
4.200000,442.925231,443.064202,442.827809
4.220000,443.070743,443.205144,442.967510
4.240000,443.218845,443.348403,443.109459
4.260000,443.369703,443.494128,443.253802
4.280000,443.523487,443.642471,443.400688
4.300000,443.680372,443.793588,443.550266
4.320000,443.840535,443.947639,443.702691
4.340000,444.004157,444.104784,443.858121
4.360000,444.171423,444.265190,444.016715
4.380000,444.342521,444.429024,444.178636
4.400000,444.517644,444.596458,444.344050
4.420000,444.696989,444.767666,444.513127
4.440000,444.880758,444.942826,444.686038
4.460000,445.069162,445.122121,444.862960
4.480000,445.262416,445.305739,445.044072
4.500000,445.460748,445.493873,445.229561
4.520000,445.664389,445.686721,445.419615
4.540000,445.873581,445.884486,445.614429
4.560000,446.088569,446.087378,445.814203
4.580000,446.309602,446.295609,446.019139
4.600000,446.536932,446.509395,446.229444
4.620000,446.770815,446.728956,446.445329
4.640000,447.011513,446.954516,446.667006
4.660000,447.259290,447.186299,446.894692
4.680000,447.514420,447.424538,447.128608
4.700000,447.777187,447.669468,447.368979
4.720000,448.047888,447.921334,447.616036
4.740000,448.326837,448.180388,447.870015
4.760000,448.614361,448.446890,448.131163
4.780000,448.910801,448.721110,448.399731
4.800000,449.216508,449.003327,448.675978
4.820000,449.531836,449.293822,448.960168
4.840000,449.857135,449.592883,449.252570
4.860000,450.192756,449.900796,449.553454
4.880000,450.539049,450.217852,449.863092
4.900000,450.896366,450.544340,450.181758
4.920000,451.265064,450.880553,450.509730
4.940000,451.645517,451.226790,450.847288
4.960000,452.038121,451.583356,451.194717
4.980000,452.443300,451.950573,451.552312
5.000000,452.861511,452.328774,451.920381
5.020000,453.293240,452.718309,452.299242
5.040000,453.739001,453.119545,452.689225
5.060000,454.199312,453.532857,453.090669
5.080000,454.674676,453.958624,453.503918
5.100000,455.165576,454.397219,453.929312
5.120000,455.672470,454.849015,454.367191
5.140000,456.195807,455.314376,454.817895
5.160000,456.736032,455.793663,455.281757
5.180000,457.293601,456.287231,455.759117
5.200000,457.868994,456.795447,456.250309
5.220000,458.462750,457.318688,456.755681
5.240000,459.075470,457.857360,457.275593
5.260000,459.707824,458.411895,457.810427
5.280000,460.360547,458.982756,458.360585
5.300000,461.034416,459.570429,458.926486
5.320000,461.730191,460.175407,459.508557
5.340000,462.448553,460.798172,460.107219
5.360000,463.190071,461.439176,460.722872
5.380000,463.955223,462.098849,461.355898
5.400000,464.744459,462.777592,462.006666
5.420000,465.558232,463.475791,462.675542
5.440000,466.397013,464.193825,463.362882
5.460000,467.261348,464.932066,464.069047
5.480000,468.151903,465.690941,464.794406
5.500000,469.069534,466.470919,465.539367
5.520000,470.015242,467.272545,466.304373
5.540000,470.990133,468.096405,467.089912
5.560000,471.995356,468.943121,467.896488
5.580000,473.031980,469.813315,468.724602
5.600000,474.100785,470.707532,469.574721
5.620000,475.202160,471.626215,470.447235
5.640000,476.336222,472.569738,471.342466
5.660000,477.503050,473.538436,472.260722
5.680000,478.702857,474.532605,473.202318
5.700000,479.935967,475.552556,474.167570
5.720000,481.202836,476.598538,475.156791
5.740000,482.504218,477.670921,476.170305
5.760000,483.841398,478.770197,477.208510
5.780000,485.215970,479.896981,478.271878
5.800000,486.629628,481.052020,479.360933
5.820000,488.084093,482.236038,480.476237
5.840000,489.580802,483.449779,481.618288
5.860000,491.120338,484.693667,482.787510
5.880000,492.702001,485.967927,483.984089
5.900000,494.324380,487.272513,485.208077
5.920000,495.986213,488.607467,486.459485
5.940000,497.687089,489.972904,487.738454
5.960000,499.427263,491.368923,489.045228
5.980000,501.207223,492.795644,490.380025
6.000000,503.028138,494.253261,491.743126
6.020000,504.891952,495.742340,493.134908
6.040000,506.801845,497.263584,494.555894
6.060000,508.760695,498.817926,496.006609
6.080000,510.770597,500.406187,497.487575
6.100000,512.832600,502.028908,498.999119
6.120000,514.945900,503.686159,500.541301
6.140000,517.106505,505.377177,502.113800
