TIME,POINT1,POINT2,POINT3
0.000000,179.955539,179.977770,179.955539
0.020000,179.921229,179.955542,179.921229
0.040000,179.892440,179.934475,179.892440
0.060000,179.867180,179.914404,179.867180
0.080000,179.844356,179.895113,179.844356
0.100000,179.823280,179.876452,179.823280
0.120000,179.803499,179.858321,179.803499
0.140000,179.784701,179.840650,179.784701
0.160000,179.766666,179.823385,179.766666
0.180000,179.749238,179.806482,179.749238
0.200000,179.732303,179.789904,179.732303
0.220000,179.715776,179.773620,179.715776
0.240000,179.699595,179.757602,179.699595
0.260000,179.683709,179.741826,179.683709
0.280000,179.668082,179.726273,179.668082
0.300000,179.652683,179.710923,179.652683
0.320000,179.637489,179.695759,179.637489
0.340000,179.622479,179.680769,179.622479
0.360000,179.607638,179.665938,179.607638
0.380000,179.592950,179.651257,179.592950
0.400000,179.578405,179.636713,179.578405
0.420000,179.563991,179.622299,179.563991
0.440000,179.549701,179.608007,179.549701
0.460000,179.535525,179.593828,179.535525
0.480000,179.521458,179.579756,179.521458
0.500000,179.507492,179.565785,179.507492
0.520000,179.493621,179.551910,179.493621
0.540000,179.479842,179.538125,179.479842
0.560000,179.466149,179.524426,179.466149
0.580000,179.452537,179.510809,179.452537
0.600000,179.439003,179.497269,179.439003
0.620000,179.425543,179.483804,179.425543
0.640000,179.412154,179.470409,179.412154
0.660000,179.398833,179.457083,179.398833
0.680000,179.385577,179.443821,179.385577
0.700000,179.372382,179.430621,179.372382
0.720000,179.359248,179.417481,179.359248
0.740000,179.346171,179.404398,179.346171
0.760000,179.333149,179.391371,179.333149
0.780000,179.320180,179.378396,179.320180
0.800000,179.307263,179.365473,179.307263
0.820000,179.294395,179.352600,179.294395
0.840000,179.281574,179.339774,179.281574
0.860000,179.268800,179.326994,179.268800
0.880000,179.256070,179.314259,179.256070
0.900000,179.243384,179.301567,179.243384
0.920000,179.230739,179.288917,179.230739
0.940000,179.218135,179.276308,179.218135
0.960000,179.205570,179.263738,179.205570
0.980000,179.193044,179.251206,179.193044
1.000000,179.180554,179.238711,179.180554
1.020000,179.168101,179.226252,179.168101
1.040000,179.155682,179.213828,179.155682
1.060000,179.143298,179.201438,179.143298
1.080000,179.130946,179.189082,179.130946
1.100000,179.118627,179.176758,179.118627
1.120000,179.106340,179.164465,179.106340
1.140000,179.094083,179.152203,179.094083
1.160000,179.081856,179.139970,179.081856
1.180000,179.069658,179.127767,179.069658
1.200000,179.057488,179.115593,179.057488
1.220000,179.045347,179.103446,179.045347
1.240000,179.033232,179.091326,179.033232
1.260000,179.021144,179.079233,179.021144
1.280000,179.009082,179.067165,179.009082
1.300000,178.997045,179.055126,178.997045
1.320000,178.985035,179.043102,178.985035
1.340000,178.973042,179.031125,178.973042
1.360000,178.961091,179.019123,178.961091
1.380000,178.949123,179.007250,178.949123
1.400000,178.937265,178.995172,178.937265
1.420000,178.925245,178.983600,178.925245
1.440000,178.913634,178.971035,178.913634
1.460000,178.901236,178.960609,178.901236
1.480000,178.890537,178.945815,178.890537
1.500000,178.876405,178.940081,178.876405
1.520000,178.869360,178.915878,178.869359
1.540000,178.847974,178.929271,178.847974
1.560000,178.855602,178.866831,178.855602
1.580000,178.805118,178.956526,178.805118
1.600000,178.870422,178.743418,178.870423
1.620000,178.706966,179.129209,178.706964
1.640000,178.992709,178.340818,178.992712
1.660000,178.404826,179.842161,178.404820
1.680000,179.508229,176.932287,179.508239
1.700000,177.383639,182.517352,177.383627
1.720000,181.435522,172.114075,181.435530
1.740000,174.007022,192.325795,174.007030
1.760000,188.492424,157.197244,188.492347
1.780000,164.201644,229.586438,164.201777
1.800000,215.623296,125.138619,215.622597
1.820000,148.219133,375.927601,148.219152
1.840000,320.338996,177.777895,320.336165
1.860000,217.989125,584.626049,217.985595
1.880000,444.994646,476.357051,444.995369
1.900000,426.969410,508.895925,426.969104
1.920000,453.120645,496.541206,453.120502
1.940000,460.974742,501.384293,460.974463
1.960000,470.574297,500.337635,470.574000
1.980000,476.632701,501.533816,476.632343
2.000000,481.840697,501.476626,481.840302
2.020000,485.622547,501.730918,485.622110
2.040000,488.642671,501.550524,488.642203
2.060000,490.870373,501.395626,490.869878
2.080000,492.571929,501.043309,492.571415
2.100000,493.788282,500.680348,493.787755
2.120000,494.659198,500.219771,494.658665
2.140000,495.226980,499.752814,495.226445
2.160000,495.574268,499.238946,495.573736
2.180000,495.733920,498.727014,495.733395
2.200000,495.757111,498.196090,495.756596
2.220000,495.667268,497.673551,495.666766
2.240000,495.496563,497.148009,495.496075
2.260000,495.261006,496.635158,495.260534
2.280000,494.980862,496.128622,494.980407
2.300000,494.666770,495.637470,494.666333
2.320000,494.331426,495.158039,494.331007
2.340000,493.981733,494.695539,493.981332
2.360000,493.625558,494.247784,493.625176
2.380000,493.267263,493.817691,493.266898
2.400000,492.911631,493.403872,492.911285
2.420000,492.561322,493.007868,492.560993
2.440000,492.219156,492.628709,492.218844
2.460000,491.886663,492.267107,491.886367
2.480000,491.565418,491.922309,491.565138
2.500000,491.256211,491.594523,491.255946
2.520000,490.959829,491.283108,490.959579
2.540000,490.676585,490.987972,490.676349
2.560000,490.406773,490.708531,490.406549
2.580000,490.150401,490.444516,490.150190
2.600000,489.907459,490.195379,489.907260
2.620000,489.677769,489.960751,489.677582
2.640000,489.461137,489.740108,489.460960
2.660000,489.257273,489.533032,489.257106
2.680000,489.065877,489.339020,489.065720
2.700000,488.886598,489.157634,488.886450
2.720000,488.719081,488.988395,488.718942
2.740000,488.562946,488.830863,488.562815
2.760000,488.417813,488.684585,488.417690
2.780000,488.283295,488.549131,488.283179
2.800000,488.159008,488.424071,488.158899
2.820000,488.044569,488.308997,488.044467
2.840000,487.939603,488.203503,487.939506
2.860000,487.843739,488.107202,487.843648
2.880000,487.756617,488.019716,487.756532
2.900000,487.677887,487.940681,487.677807
2.920000,487.607206,487.869746,487.607131
2.940000,487.544244,487.806570,487.544173
2.960000,487.488680,487.750826,487.488613
2.980000,487.440205,487.702201,487.440143
3.000000,487.398521,487.660390,487.398462
3.020000,487.363339,487.625102,487.363284
3.040000,487.334383,487.596058,487.334331
3.060000,487.311385,487.572988,487.311337
3.080000,487.294090,487.555634,487.294044
3.100000,487.282251,487.543747,487.282208
3.120000,487.275631,487.537090,487.275591
3.140000,487.274003,487.535434,487.273965
3.160000,487.277148,487.538560,487.277113
3.180000,487.284858,487.546258,487.284824
3.200000,487.296931,487.558325,487.296899
3.220000,487.313174,487.574570,487.313144
3.240000,487.333402,487.594805,487.333374
3.260000,487.357439,487.618854,487.357412
3.280000,487.385113,487.646546,487.385088
3.300000,487.416263,487.677717,487.416239
3.320000,487.450730,487.712211,487.450708
3.340000,487.488367,487.749878,487.488346
3.360000,487.529027,487.790573,487.529007
3.380000,487.572575,487.834158,487.572556
3.400000,487.618876,487.880500,487.618858
3.420000,487.667805,487.929474,487.667788
3.440000,487.719240,487.980956,487.719224
3.460000,487.773063,488.034829,487.773048
3.480000,487.829164,488.090983,487.829149
3.500000,487.887434,488.149309,487.887420
3.520000,487.947770,488.209703,487.947756
3.540000,488.010074,488.272067,488.010061
3.560000,488.074250,488.336307,488.074238
3.580000,488.140208,488.402329,488.140196
3.600000,488.207861,488.470048,488.207849
3.620000,488.277123,488.539379,488.277111
3.640000,488.347915,488.610242,488.347903
3.660000,488.420159,488.682558,488.420147
3.680000,488.493781,488.756254,488.493770
3.700000,488.568710,488.831259,488.568698
3.720000,488.644877,488.907503,488.644865
3.740000,488.722216,488.984920,488.722205
3.760000,488.800665,489.063449,488.800653
3.780000,488.880162,489.143027,488.880150
3.800000,488.960649,489.223596,488.960637
3.820000,489.042070,489.305101,489.042058
3.840000,489.124372,489.387487,489.124359
3.860000,489.207502,489.470703,489.207489
3.880000,489.291411,489.554698,489.291398
3.900000,489.376051,489.639425,489.376038
3.920000,489.461377,489.724839,489.461363
3.940000,489.547343,489.810894,489.547328
3.960000,489.633908,489.897548,489.633893
3.980000,489.721030,489.984761,489.721015
4.000000,489.808671,490.072493,489.808655
4.020000,489.896793,490.160707,489.896776
4.040000,489.985360,490.249366,489.985342
